Time,Temperature,Humidity(%RH),MAC address(49:22:11:08:0C:D6)
5/04/2024 1:10,31.24,68.72,
5/04/2024 1:00,31.26,68.81,
5/04/2024 0:50,31.28,68.89,
5/04/2024 0:40,31.03,68.93,
5/04/2024 0:30,31.07,68.83,
5/04/2024 0:20,31.11,68.73,
5/04/2024 0:10,31.15,68.63,
5/04/2024 0:00,31.19,68.53,
4/04/2024 23:50,31.23,68.43,
4/04/2024 23:40,31.27,68.33,
4/04/2024 23:30,31.31,68.23,
4/04/2024 23:20,31.35,68.13,
4/04/2024 23:10,31.38,68.04,
4/04/2024 23:00,30.97,68.08,
4/04/2024 22:50,31.02,68.23,
4/04/2024 22:40,31.07,68.38,
4/04/2024 22:30,31.12,68.53,
4/04/2024 22:20,31.17,68.68,
4/04/2024 22:10,31.22,68.83,
4/04/2024 22:00,31.27,68.98,
4/04/2024 21:50,31.32,69.13,
4/04/2024 21:40,31.37,69.28,
4/04/2024 21:30,31.42,69.43,
4/04/2024 21:20,30.97,68.07,
4/04/2024 21:10,31.02,68.21,
4/04/2024 21:00,31.06,68.34,
4/04/2024 20:50,31.1,68.47,
4/04/2024 20:40,31.14,68.6,
4/04/2024 20:30,31.19,68.74,
4/04/2024 20:20,31.23,68.87,
4/04/2024 20:10,31.27,69,
4/04/2024 20:00,31.31,69.13,
4/04/2024 19:50,31.35,69.26,
4/04/2024 19:40,31.6,69.59,
4/04/2024 19:30,31.55,69.5,
4/04/2024 19:20,31.51,69.41,
4/04/2024 19:10,31.47,69.32,
4/04/2024 19:00,31.43,69.23,
4/04/2024 18:50,31.39,69.14,
4/04/2024 18:40,31.35,69.05,
4/04/2024 18:30,31.31,68.96,
4/04/2024 18:20,31.27,68.87,
4/04/2024 18:10,31.23,68.78,
4/04/2024 18:00,31.25,69.26,
4/04/2024 17:50,31.28,69.15,
4/04/2024 17:40,31.31,69.04,
4/04/2024 17:30,31.33,68.93,
4/04/2024 17:20,31.36,68.82,
4/04/2024 17:10,31.38,68.71,
4/04/2024 17:00,31.41,68.6,
4/04/2024 16:50,31.43,68.49,
4/04/2024 16:40,31.46,68.38,
4/04/2024 16:30,31.48,68.28,
4/04/2024 16:20,31.23,68.47,
4/04/2024 16:10,31.26,68.38,
4/04/2024 16:00,31.29,68.29,
4/04/2024 15:50,31.31,68.2,
4/04/2024 15:40,31.34,68.11,
4/04/2024 15:30,31.37,68.03,
4/04/2024 15:20,31.39,67.94,
4/04/2024 15:10,31.42,67.85,
4/04/2024 15:00,31.45,67.76,
4/04/2024 14:50,31.47,67.68,
4/04/2024 14:40,31.54,67.79,
4/04/2024 14:30,31.5,67.73,
4/04/2024 14:20,31.47,67.67,
4/04/2024 14:10,31.43,67.61,
4/04/2024 14:00,31.4,67.55,
4/04/2024 13:50,31.36,67.5,
4/04/2024 13:40,31.33,67.44,
4/04/2024 13:30,31.29,67.38,
4/04/2024 13:20,31.26,67.32,
4/04/2024 13:10,31.23,67.27,
4/04/2024 13:00,31.66,66.77,
4/04/2024 12:50,31.62,66.87,
4/04/2024 12:40,31.59,66.97,
4/04/2024 12:30,31.55,67.07,
4/04/2024 12:20,31.52,67.17,
4/04/2024 12:10,31.48,67.26,
4/04/2024 12:00,31.45,67.36,
4/04/2024 11:50,31.41,67.46,
4/04/2024 11:40,31.38,67.56,
4/04/2024 11:30,31.35,67.65,
4/04/2024 11:20,31.35,66.73,
4/04/2024 11:10,31.38,66.65,
4/04/2024 11:00,31.41,66.58,
4/04/2024 10:50,31.43,66.51,
4/04/2024 10:40,31.46,66.44,
4/04/2024 10:30,31.49,66.37,
4/04/2024 10:20,31.51,66.3,
4/04/2024 10:10,31.54,66.23,
4/04/2024 10:00,31.57,66.16,
4/04/2024 9:50,31.59,66.09,
4/04/2024 9:40,31.59,65.87,
4/04/2024 9:30,31.55,65.82,
4/04/2024 9:20,31.52,65.78,
4/04/2024 9:10,31.49,65.73,
4/04/2024 9:00,31.45,65.69,
4/04/2024 8:50,31.42,65.64,
4/04/2024 8:40,31.39,65.6,
4/04/2024 8:30,31.35,65.55,
4/04/2024 8:20,31.32,65.51,
4/04/2024 8:10,31.29,65.47,
4/04/2024 8:00,31.59,65.36,
4/04/2024 7:50,31.54,65.29,
4/04/2024 7:40,31.5,65.22,
4/04/2024 7:30,31.46,65.15,
4/04/2024 7:20,31.41,65.08,
4/04/2024 7:10,31.37,65.01,
4/04/2024 7:00,31.33,64.94,
4/04/2024 6:50,31.28,64.87,
4/04/2024 6:40,31.24,64.8,
4/04/2024 6:30,31.2,64.73,
4/04/2024 6:20,31.5,64.58,
4/04/2024 6:10,31.45,64.44,
4/04/2024 6:00,31.4,64.31,
4/04/2024 5:50,31.36,64.17,
4/04/2024 5:40,31.31,64.04,
4/04/2024 5:30,31.26,63.9,
4/04/2024 5:20,31.22,63.77,
4/04/2024 5:10,31.17,63.63,
4/04/2024 5:00,31.12,63.5,
4/04/2024 4:50,31.08,63.37,
4/04/2024 4:40,31.09,63.5,
4/04/2024 4:30,31.14,63.4,
4/04/2024 4:20,31.18,63.31,
4/04/2024 4:10,31.22,63.22,
4/04/2024 4:00,31.26,63.13,
4/04/2024 3:50,31.3,63.04,
4/04/2024 3:40,31.34,62.95,
4/04/2024 3:30,31.38,62.86,
4/04/2024 3:20,31.42,62.77,
4/04/2024 3:10,31.46,62.68,
4/04/2024 3:00,31.09,63.2,
4/04/2024 2:50,31.13,63.08,
4/04/2024 2:40,31.17,62.97,
4/04/2024 2:30,31.21,62.86,
4/04/2024 2:20,31.25,62.75,
4/04/2024 2:10,31.29,62.64,
4/04/2024 2:00,31.33,62.53,
4/04/2024 1:50,31.37,62.42,
4/04/2024 1:40,31.41,62.31,
4/04/2024 1:30,31.44,62.2,
4/04/2024 1:20,31.03,62.23,
4/04/2024 1:10,31.08,62.12,
4/04/2024 1:00,31.13,62.01,
4/04/2024 0:50,31.17,61.91,
4/04/2024 0:40,31.22,61.8,
4/04/2024 0:30,31.26,61.69,
4/04/2024 0:20,31.31,61.59,
4/04/2024 0:10,31.35,61.48,
4/04/2024 0:00,31.4,61.37,
3/04/2024 23:50,31.44,61.27,
3/04/2024 23:40,31.42,61.31,
3/04/2024 23:30,31.37,61.21,
3/04/2024 23:20,31.32,61.12,
3/04/2024 23:10,31.27,61.03,
3/04/2024 23:00,31.22,60.93,
3/04/2024 22:50,31.17,60.84,
3/04/2024 22:40,31.12,60.75,
3/04/2024 22:30,31.07,60.65,
3/04/2024 22:20,31.02,60.56,
3/04/2024 22:10,30.97,60.47,
3/04/2024 22:00,31,61.27,
3/04/2024 21:50,31.04,61,
3/04/2024 21:40,31.08,60.74,
3/04/2024 21:30,31.11,60.48,
3/04/2024 21:20,31.15,60.22,
3/04/2024 21:10,31.18,59.96,
3/04/2024 21:00,31.22,59.7,
3/04/2024 20:50,31.25,59.44,
3/04/2024 20:40,31.29,59.18,
3/04/2024 20:30,31.32,58.92,
3/04/2024 20:20,31.23,59.46,
3/04/2024 20:10,31.26,59.22,
3/04/2024 20:00,31.29,58.98,
3/04/2024 19:50,31.32,58.75,
3/04/2024 19:40,31.35,58.51,
3/04/2024 19:30,31.37,58.28,
3/04/2024 19:20,31.4,58.04,
3/04/2024 19:10,31.43,57.81,
3/04/2024 19:00,31.46,57.57,
3/04/2024 18:50,31.48,57.34,
3/04/2024 18:40,31.47,57.4,
3/04/2024 18:30,31.44,56.64,
3/04/2024 18:20,31.41,55.88,
3/04/2024 18:10,31.38,55.12,
3/04/2024 18:00,31.35,54.36,
3/04/2024 17:50,31.32,53.6,
3/04/2024 17:40,31.29,52.84,
3/04/2024 17:30,31.26,52.08,
3/04/2024 17:20,31.23,51.32,
3/04/2024 17:10,31.2,50.57,
3/04/2024 17:00,31.03,59.21,
3/04/2024 16:50,31.07,57.26,
3/04/2024 16:40,31.11,55.31,
3/04/2024 16:30,31.15,53.36,
3/04/2024 16:20,31.19,51.41,
3/04/2024 16:10,31.23,49.46,
3/04/2024 16:00,31.27,47.51,
3/04/2024 15:50,31.31,45.56,
3/04/2024 15:40,31.35,43.61,
3/04/2024 15:30,31.38,41.67,
3/04/2024 15:20,31.16,71.19,
3/04/2024 15:10,31.2,67.46,
3/04/2024 15:00,31.24,63.74,
3/04/2024 14:50,31.27,60.02,
3/04/2024 14:40,31.31,56.29,
3/04/2024 14:30,31.34,52.57,
3/04/2024 14:20,31.38,48.85,
3/04/2024 14:10,31.41,45.12,
3/04/2024 14:00,31.45,41.4,
3/04/2024 13:50,31.48,37.68,
3/04/2024 13:40,31.5,70.57,
3/04/2024 13:30,31.47,70.52,
3/04/2024 13:20,31.44,70.47,
3/04/2024 13:10,31.41,70.42,
3/04/2024 13:00,31.38,70.37,
3/04/2024 12:50,31.35,70.32,
3/04/2024 12:40,31.32,70.27,
3/04/2024 12:30,31.29,70.22,
3/04/2024 12:20,31.26,70.17,
3/04/2024 12:10,31.23,70.12,
3/04/2024 12:00,31.23,70.16,
3/04/2024 11:50,31.27,70.07,
3/04/2024 11:40,31.31,69.98,
3/04/2024 11:30,31.35,69.89,
3/04/2024 11:20,31.39,69.8,
3/04/2024 11:10,31.43,69.71,
3/04/2024 11:00,31.47,69.62,
3/04/2024 10:50,31.51,69.53,
3/04/2024 10:40,31.55,69.44,
3/04/2024 10:30,31.59,69.35,
3/04/2024 10:20,31.44,69.68,
3/04/2024 10:10,31.47,69.56,
3/04/2024 10:00,31.5,69.44,
3/04/2024 9:50,31.52,69.32,
3/04/2024 9:40,31.55,69.2,
3/04/2024 9:30,31.58,69.08,
3/04/2024 9:20,31.6,68.96,
3/04/2024 9:10,31.63,68.84,
3/04/2024 9:00,31.66,68.72,
3/04/2024 8:50,31.68,68.6,
3/04/2024 8:40,31.53,69.09,
3/04/2024 8:30,31.5,69.04,
3/04/2024 8:20,31.48,68.99,
3/04/2024 8:10,31.46,68.94,
3/04/2024 8:00,31.44,68.89,
3/04/2024 7:50,31.42,68.84,
3/04/2024 7:40,31.4,68.79,
3/04/2024 7:30,31.38,68.74,
3/04/2024 7:20,31.36,68.69,
3/04/2024 7:10,31.34,68.65,
3/04/2024 7:00,31.47,68.49,
3/04/2024 6:50,31.44,68.36,
3/04/2024 6:40,31.41,68.24,
3/04/2024 6:30,31.39,68.12,
3/04/2024 6:20,31.36,68,
3/04/2024 6:10,31.33,67.87,
3/04/2024 6:00,31.31,67.75,
3/04/2024 5:50,31.28,67.63,
3/04/2024 5:40,31.25,67.51,
3/04/2024 5:30,31.23,67.39,
3/04/2024 5:20,31.35,67.52,
3/04/2024 5:10,31.31,67.59,
3/04/2024 5:00,31.27,67.66,
3/04/2024 4:50,31.24,67.73,
3/04/2024 4:40,31.2,67.8,
3/04/2024 4:30,31.17,67.87,
3/04/2024 4:20,31.13,67.94,
3/04/2024 4:10,31.1,68.01,
3/04/2024 4:00,31.06,68.08,
3/04/2024 3:50,31.03,68.15,
3/04/2024 3:40,30.97,68.32,
3/04/2024 3:30,31.02,68.22,
3/04/2024 3:20,31.07,68.12,
3/04/2024 3:10,31.12,68.02,
3/04/2024 3:00,31.17,67.92,
3/04/2024 2:50,31.22,67.82,
3/04/2024 2:40,31.27,67.72,
3/04/2024 2:30,31.32,67.62,
3/04/2024 2:20,31.37,67.52,
3/04/2024 2:10,31.42,67.42,
3/04/2024 2:00,31.47,67.81,
3/04/2024 1:50,31.41,67.74,
3/04/2024 1:40,31.36,67.67,
3/04/2024 1:30,31.3,67.6,
3/04/2024 1:20,31.25,67.53,
3/04/2024 1:10,31.19,67.46,
3/04/2024 1:00,31.14,67.39,
3/04/2024 0:50,31.08,67.32,
3/04/2024 0:40,31.03,67.25,
3/04/2024 0:30,30.98,67.19,
3/04/2024 0:20,31.08,67.85,
3/04/2024 0:10,31.12,67.75,
3/04/2024 0:00,31.16,67.66,
2/04/2024 23:50,31.2,67.56,
2/04/2024 23:40,31.24,67.47,
2/04/2024 23:30,31.27,67.37,
2/04/2024 23:20,31.31,67.28,
2/04/2024 23:10,31.35,67.18,
2/04/2024 23:00,31.39,67.09,
2/04/2024 22:50,31.42,67,
2/04/2024 22:40,31.04,67.91,
2/04/2024 22:30,31.08,67.81,
2/04/2024 22:20,31.11,67.71,
2/04/2024 22:10,31.15,67.61,
2/04/2024 22:00,31.18,67.51,
2/04/2024 21:50,31.22,67.41,
2/04/2024 21:40,31.25,67.31,
2/04/2024 21:30,31.29,67.21,
2/04/2024 21:20,31.32,67.11,
2/04/2024 21:10,31.35,67.02,
2/04/2024 21:00,31,66.95,
2/04/2024 20:50,31.07,67.04,
2/04/2024 20:40,31.14,67.13,
2/04/2024 20:30,31.2,67.21,
2/04/2024 20:20,31.27,67.3,
2/04/2024 20:10,31.33,67.38,
2/04/2024 20:00,31.4,67.47,
2/04/2024 19:50,31.46,67.55,
2/04/2024 19:40,31.53,67.64,
2/04/2024 19:30,31.59,67.72,
2/04/2024 19:20,31.57,67.14,
2/04/2024 19:10,31.54,67.22,
2/04/2024 19:00,31.52,67.29,
2/04/2024 18:50,31.49,67.37,
2/04/2024 18:40,31.47,67.44,
2/04/2024 18:30,31.44,67.52,
2/04/2024 18:20,31.42,67.59,
2/04/2024 18:10,31.39,67.67,
2/04/2024 18:00,31.37,67.74,
2/04/2024 17:50,31.35,67.81,
2/04/2024 17:40,31.63,67.46,
2/04/2024 17:30,31.58,67.4,
2/04/2024 17:20,31.54,67.34,
2/04/2024 17:10,31.49,67.28,
2/04/2024 17:00,31.45,67.22,
2/04/2024 16:50,31.4,67.16,
2/04/2024 16:40,31.36,67.1,
2/04/2024 16:30,31.31,67.04,
2/04/2024 16:20,31.27,66.98,
2/04/2024 16:10,31.23,66.93,
2/04/2024 16:00,31.23,67.19,
2/04/2024 15:50,31.27,67.12,
2/04/2024 15:40,31.31,67.06,
2/04/2024 15:30,31.34,67,
2/04/2024 15:20,31.38,66.93,
2/04/2024 15:10,31.42,66.87,
2/04/2024 15:00,31.45,66.81,
2/04/2024 14:50,31.49,66.74,
2/04/2024 14:40,31.53,66.68,
2/04/2024 14:30,31.56,66.62,
2/04/2024 14:20,31.59,66.89,
2/04/2024 14:10,31.56,66.8,
2/04/2024 14:00,31.54,66.71,
2/04/2024 13:50,31.52,66.63,
2/04/2024 13:40,31.49,66.54,
2/04/2024 13:30,31.47,66.45,
2/04/2024 13:20,31.45,66.37,
2/04/2024 13:10,31.42,66.28,
2/04/2024 13:00,31.4,66.19,
2/04/2024 12:50,31.38,66.11,
2/04/2024 12:40,31.63,66.52,
2/04/2024 12:30,31.59,66.4,
2/04/2024 12:20,31.56,66.29,
2/04/2024 12:10,31.53,66.18,
2/04/2024 12:00,31.5,66.07,
2/04/2024 11:50,31.47,65.96,
2/04/2024 11:40,31.44,65.85,
2/04/2024 11:30,31.41,65.74,
2/04/2024 11:20,31.38,65.63,
2/04/2024 11:10,31.35,65.52,
2/04/2024 11:00,31.34,64.86,
2/04/2024 10:50,31.38,64.95,
2/04/2024 10:40,31.41,65.04,
2/04/2024 10:30,31.44,65.12,
2/04/2024 10:20,31.47,65.21,
2/04/2024 10:10,31.51,65.3,
2/04/2024 10:00,31.54,65.38,
2/04/2024 9:50,31.57,65.47,
2/04/2024 9:40,31.6,65.56,
2/04/2024 9:30,31.63,65.64,
2/04/2024 9:20,31.46,65.01,
2/04/2024 9:10,31.49,64.92,
2/04/2024 9:00,31.51,64.84,
2/04/2024 8:50,31.53,64.75,
2/04/2024 8:40,31.55,64.67,
2/04/2024 8:30,31.58,64.58,
2/04/2024 8:20,31.6,64.5,
2/04/2024 8:10,31.62,64.41,
2/04/2024 8:00,31.64,64.33,
2/04/2024 7:50,31.66,64.25,
2/04/2024 7:40,31.56,64.57,
2/04/2024 7:30,31.53,64.48,
2/04/2024 7:20,31.51,64.39,
2/04/2024 7:10,31.49,64.3,
2/04/2024 7:00,31.46,64.21,
2/04/2024 6:50,31.44,64.12,
2/04/2024 6:40,31.42,64.03,
2/04/2024 6:30,31.39,63.94,
2/04/2024 6:20,31.37,63.85,
2/04/2024 6:10,31.35,63.76,
2/04/2024 6:00,31.48,64.06,
2/04/2024 5:50,31.45,63.87,
2/04/2024 5:40,31.42,63.69,
2/04/2024 5:30,31.39,63.5,
2/04/2024 5:20,31.36,63.32,
2/04/2024 5:10,31.34,63.13,
2/04/2024 5:00,31.31,62.95,
2/04/2024 4:50,31.28,62.76,
2/04/2024 4:40,31.25,62.58,
2/04/2024 4:30,31.23,62.4,
2/04/2024 4:20,31.42,62.98,
2/04/2024 4:10,31.39,62.91,
2/04/2024 4:00,31.37,62.84,
2/04/2024 3:50,31.35,62.77,
2/04/2024 3:40,31.33,62.7,
2/04/2024 3:30,31.31,62.63,
2/04/2024 3:20,31.29,62.56,
2/04/2024 3:10,31.27,62.49,
2/04/2024 3:00,31.25,62.42,
2/04/2024 2:50,31.23,62.35,
2/04/2024 2:40,31.35,62.13,
2/04/2024 2:30,31.31,62.21,
2/04/2024 2:20,31.27,62.28,
2/04/2024 2:10,31.24,62.35,
2/04/2024 2:00,31.2,62.42,
2/04/2024 1:50,31.17,62.5,
2/04/2024 1:40,31.13,62.57,
2/04/2024 1:30,31.1,62.64,
2/04/2024 1:20,31.06,62.71,
2/04/2024 1:10,31.03,62.78,
2/04/2024 1:00,31.09,62.63,
2/04/2024 0:50,31.13,62.49,
2/04/2024 0:40,31.17,62.36,
2/04/2024 0:30,31.2,62.23,
2/04/2024 0:20,31.24,62.1,
2/04/2024 0:10,31.28,61.97,
2/04/2024 0:00,31.31,61.84,
1/04/2024 23:50,31.35,61.71,
1/04/2024 23:40,31.39,61.58,
1/04/2024 23:30,31.42,61.45,
1/04/2024 23:20,31.35,62.16,
1/04/2024 23:10,31.31,62.05,
1/04/2024 23:00,31.27,61.94,
1/04/2024 22:50,31.23,61.84,
1/04/2024 22:40,31.19,61.73,
1/04/2024 22:30,31.15,61.62,
1/04/2024 22:20,31.11,61.52,
1/04/2024 22:10,31.07,61.41,
1/04/2024 22:00,31.03,61.3,
1/04/2024 21:50,31,61.2,
1/04/2024 21:40,30.98,61.58,
1/04/2024 21:30,31.03,61.42,
1/04/2024 21:20,31.07,61.27,
1/04/2024 21:10,31.11,61.12,
1/04/2024 21:00,31.15,60.97,
1/04/2024 20:50,31.19,60.81,
1/04/2024 20:40,31.23,60.66,
1/04/2024 20:30,31.27,60.51,
1/04/2024 20:20,31.31,60.36,
1/04/2024 20:10,31.35,60.21,
1/04/2024 20:00,31.44,60.84,
1/04/2024 19:50,31.41,60.56,
1/04/2024 19:40,31.39,60.28,
1/04/2024 19:30,31.37,60,
1/04/2024 19:20,31.34,59.72,
1/04/2024 19:10,31.32,59.44,
1/04/2024 19:00,31.3,59.16,
1/04/2024 18:50,31.27,58.88,
1/04/2024 18:40,31.25,58.6,
1/04/2024 18:30,31.23,58.33,
1/04/2024 18:20,31.48,47.17,
1/04/2024 18:10,31.43,49.63,
1/04/2024 18:00,31.39,52.09,
1/04/2024 17:50,31.34,54.55,
1/04/2024 17:40,31.3,57.01,
1/04/2024 17:30,31.25,59.47,
1/04/2024 17:20,31.21,61.93,
1/04/2024 17:10,31.16,64.39,
1/04/2024 17:00,31.12,66.85,
1/04/2024 16:50,31.08,69.3,
1/04/2024 16:40,30.97,73.89,
1/04/2024 16:30,31.05,68.45,
1/04/2024 16:20,31.13,63.01,
1/04/2024 16:10,31.2,57.57,
1/04/2024 16:00,31.28,52.13,
1/04/2024 15:50,31.36,46.7,
1/04/2024 15:40,31.43,41.26,
1/04/2024 15:30,31.51,35.82,
1/04/2024 15:20,31.59,30.38,
1/04/2024 15:10,31.66,24.95,
1/04/2024 15:00,31.7,73.23,
1/04/2024 14:50,31.67,73.33,
1/04/2024 14:40,31.64,73.42,
1/04/2024 14:30,31.62,73.52,
1/04/2024 14:20,31.59,73.61,
1/04/2024 14:10,31.56,73.71,
1/04/2024 14:00,31.54,73.8,
1/04/2024 13:50,31.51,73.9,
1/04/2024 13:40,31.48,73.99,
1/04/2024 13:30,31.46,74.08,
1/04/2024 13:20,31.35,73.78,
1/04/2024 13:10,31.39,73.69,
1/04/2024 13:00,31.43,73.6,
1/04/2024 12:50,31.47,73.51,
1/04/2024 12:40,31.51,73.42,
1/04/2024 12:30,31.55,73.34,
1/04/2024 12:20,31.59,73.25,
1/04/2024 12:10,31.63,73.16,
1/04/2024 12:00,31.67,73.07,
1/04/2024 11:50,31.71,72.99,
1/04/2024 11:40,31.34,73.27,
1/04/2024 11:30,31.39,73.18,
1/04/2024 11:20,31.43,73.1,
1/04/2024 11:10,31.47,73.02,
1/04/2024 11:00,31.51,72.93,
1/04/2024 10:50,31.56,72.85,
1/04/2024 10:40,31.6,72.77,
1/04/2024 10:30,31.64,72.68,
1/04/2024 10:20,31.68,72.6,
1/04/2024 10:10,31.72,72.52,
1/04/2024 10:00,31.38,72.87,
1/04/2024 9:50,31.42,72.78,
1/04/2024 9:40,31.46,72.69,
1/04/2024 9:30,31.49,72.61,
1/04/2024 9:20,31.53,72.52,
1/04/2024 9:10,31.56,72.44,
1/04/2024 9:00,31.6,72.35,
1/04/2024 8:50,31.63,72.27,
1/04/2024 8:40,31.67,72.18,
1/04/2024 8:30,31.7,72.1,
1/04/2024 8:20,31.44,72.48,
1/04/2024 8:10,31.48,72.4,
1/04/2024 8:00,31.51,72.33,
1/04/2024 7:50,31.54,72.26,
1/04/2024 7:40,31.57,72.19,
1/04/2024 7:30,31.6,72.11,
1/04/2024 7:20,31.63,72.04,
1/04/2024 7:10,31.66,71.97,
1/04/2024 7:00,31.69,71.9,
1/04/2024 6:50,31.72,71.83,
1/04/2024 6:40,31.66,72,
1/04/2024 6:30,31.61,71.91,
1/04/2024 6:20,31.56,71.82,
1/04/2024 6:10,31.51,71.74,
1/04/2024 6:00,31.46,71.65,
1/04/2024 5:50,31.42,71.57,
1/04/2024 5:40,31.37,71.48,
1/04/2024 5:30,31.32,71.4,
1/04/2024 5:20,31.27,71.31,
1/04/2024 5:10,31.23,71.23,
1/04/2024 5:00,31.28,71.1,
1/04/2024 4:50,31.3,71.15,
1/04/2024 4:40,31.32,71.19,
1/04/2024 4:30,31.34,71.23,
1/04/2024 4:20,31.36,71.28,
1/04/2024 4:10,31.37,71.32,
1/04/2024 4:00,31.39,71.36,
1/04/2024 3:50,31.41,71.41,
1/04/2024 3:40,31.43,71.45,
1/04/2024 3:30,31.44,71.49,
1/04/2024 3:20,31.46,70.78,
1/04/2024 3:10,31.43,70.87,
1/04/2024 3:00,31.4,70.96,
1/04/2024 2:50,31.38,71.05,
1/04/2024 2:40,31.35,71.14,
1/04/2024 2:30,31.33,71.23,
1/04/2024 2:20,31.3,71.32,
1/04/2024 2:10,31.28,71.41,
1/04/2024 2:00,31.25,71.5,
1/04/2024 1:50,31.23,71.59,
1/04/2024 1:40,31.23,70.79,
1/04/2024 1:30,31.26,70.88,
1/04/2024 1:20,31.29,70.97,
1/04/2024 1:10,31.31,71.05,
1/04/2024 1:00,31.34,71.14,
1/04/2024 0:50,31.36,71.22,
1/04/2024 0:40,31.39,71.31,
1/04/2024 0:30,31.41,71.39,
1/04/2024 0:20,31.44,71.48,
1/04/2024 0:10,31.46,71.56,
1/04/2024 0:00,31.53,71.62,
31/03/2024 23:50,31.49,71.52,
31/03/2024 23:40,31.45,71.43,
31/03/2024 23:30,31.42,71.34,
31/03/2024 23:20,31.38,71.24,
31/03/2024 23:10,31.34,71.15,
31/03/2024 23:00,31.31,71.06,
31/03/2024 22:50,31.27,70.96,
31/03/2024 22:40,31.23,70.87,
31/03/2024 22:30,31.2,70.78,
31/03/2024 22:20,31.16,70.81,
31/03/2024 22:10,31.2,70.91,
31/03/2024 22:00,31.23,71,
31/03/2024 21:50,31.26,71.09,
31/03/2024 21:40,31.3,71.18,
31/03/2024 21:30,31.33,71.28,
31/03/2024 21:20,31.36,71.37,
31/03/2024 21:10,31.4,71.46,
31/03/2024 21:00,31.43,71.55,
31/03/2024 20:50,31.46,71.64,
31/03/2024 20:40,31.23,70.87,
31/03/2024 20:30,31.27,70.99,
31/03/2024 20:20,31.31,71.1,
31/03/2024 20:10,31.35,71.21,
31/03/2024 20:00,31.39,71.32,
31/03/2024 19:50,31.43,71.44,
31/03/2024 19:40,31.47,71.55,
31/03/2024 19:30,31.51,71.66,
31/03/2024 19:20,31.55,71.77,
31/03/2024 19:10,31.59,71.88,
31/03/2024 19:00,31.6,72.12,
31/03/2024 18:50,31.58,72.04,
31/03/2024 18:40,31.56,71.97,
31/03/2024 18:30,31.54,71.9,
31/03/2024 18:20,31.52,71.82,
31/03/2024 18:10,31.51,71.75,
31/03/2024 18:00,31.49,71.68,
31/03/2024 17:50,31.47,71.6,
31/03/2024 17:40,31.45,71.53,
31/03/2024 17:30,31.44,71.46,
31/03/2024 17:20,31.35,71.99,
31/03/2024 17:10,31.4,71.92,
31/03/2024 17:00,31.44,71.86,
31/03/2024 16:50,31.48,71.8,
31/03/2024 16:40,31.52,71.73,
31/03/2024 16:30,31.56,71.67,
31/03/2024 16:20,31.6,71.61,
31/03/2024 16:10,31.64,71.54,
31/03/2024 16:00,31.68,71.48,
31/03/2024 15:50,31.72,71.42,
31/03/2024 15:40,31.35,71.86,
31/03/2024 15:30,31.38,71.8,
31/03/2024 15:20,31.41,71.74,
31/03/2024 15:10,31.43,71.68,
31/03/2024 15:00,31.46,71.62,
31/03/2024 14:50,31.49,71.56,
31/03/2024 14:40,31.51,71.5,
31/03/2024 14:30,31.54,71.44,
31/03/2024 14:20,31.57,71.38,
31/03/2024 14:10,31.59,71.32,
31/03/2024 14:00,31.35,71.86,
31/03/2024 13:50,31.39,71.76,
31/03/2024 13:40,31.43,71.66,
31/03/2024 13:30,31.47,71.56,
31/03/2024 13:20,31.51,71.46,
31/03/2024 13:10,31.55,71.36,
31/03/2024 13:00,31.59,71.26,
31/03/2024 12:50,31.63,71.16,
31/03/2024 12:40,31.67,71.06,
31/03/2024 12:30,31.71,70.97,
31/03/2024 12:20,31.61,71.23,
31/03/2024 12:10,31.58,71.17,
31/03/2024 12:00,31.55,71.12,
31/03/2024 11:50,31.52,71.07,
31/03/2024 11:40,31.49,71.01,
31/03/2024 11:30,31.46,70.96,
31/03/2024 11:20,31.43,70.91,
31/03/2024 11:10,31.4,70.85,
31/03/2024 11:00,31.37,70.8,
31/03/2024 10:50,31.35,70.75,
31/03/2024 10:40,31.82,70.68,
31/03/2024 10:30,31.78,70.59,
31/03/2024 10:20,31.74,70.51,
31/03/2024 10:10,31.7,70.43,
31/03/2024 10:00,31.66,70.34,
31/03/2024 9:50,31.62,70.26,
31/03/2024 9:40,31.58,70.18,
31/03/2024 9:30,31.54,70.09,
31/03/2024 9:20,31.5,70.01,
31/03/2024 9:10,31.46,69.93,
31/03/2024 9:00,31.63,70.05,
31/03/2024 8:50,31.61,69.97,
31/03/2024 8:40,31.59,69.89,
31/03/2024 8:30,31.57,69.81,
31/03/2024 8:20,31.55,69.73,
31/03/2024 8:10,31.53,69.65,
31/03/2024 8:00,31.51,69.57,
31/03/2024 7:50,31.49,69.49,
31/03/2024 7:40,31.47,69.41,
31/03/2024 7:30,31.46,69.33,
31/03/2024 7:20,31.75,69.49,
31/03/2024 7:10,31.71,69.39,
31/03/2024 7:00,31.67,69.3,
31/03/2024 6:50,31.64,69.21,
31/03/2024 6:40,31.6,69.12,
31/03/2024 6:30,31.56,69.03,
31/03/2024 6:20,31.53,68.94,
31/03/2024 6:10,31.49,68.85,
31/03/2024 6:00,31.45,68.76,
31/03/2024 5:50,31.42,68.67,
31/03/2024 5:40,31.35,68.41,
31/03/2024 5:30,31.38,68.35,
31/03/2024 5:20,31.41,68.29,
31/03/2024 5:10,31.43,68.23,
31/03/2024 5:00,31.46,68.17,
31/03/2024 4:50,31.49,68.11,
