Time,Temperature(â„ƒ),Humidity(%RH),MAC address(49:42:08:00:6E:9A)
2/04/2024 3:10,38.01,40.13,
2/04/2024 3:00,37.98,40.21,
2/04/2024 2:50,37.95,40.28,
2/04/2024 2:40,37.92,40.36,
2/04/2024 2:30,37.9,40.44,
2/04/2024 2:20,37.87,40.51,
2/04/2024 2:10,37.84,40.59,
2/04/2024 2:00,37.81,40.67,
2/04/2024 1:50,37.79,40.74,
2/04/2024 1:40,37.98,40.5,
2/04/2024 1:30,37.95,40.66,
2/04/2024 1:20,37.92,40.82,
2/04/2024 1:10,37.89,40.98,
2/04/2024 1:00,37.86,41.14,
2/04/2024 0:50,37.83,41.29,
2/04/2024 0:40,37.8,41.45,
2/04/2024 0:30,37.77,41.61,
2/04/2024 0:20,37.74,41.77,
2/04/2024 0:10,37.72,41.92,
2/04/2024 0:00,38.04,41.74,
1/04/2024 23:50,38.01,41.63,
1/04/2024 23:40,37.98,41.53,
1/04/2024 23:30,37.95,41.43,
1/04/2024 23:20,37.92,41.32,
1/04/2024 23:10,37.9,41.22,
1/04/2024 23:00,37.87,41.12,
1/04/2024 22:50,37.84,41.01,
1/04/2024 22:40,37.81,40.91,
1/04/2024 22:30,37.79,40.81,
1/04/2024 22:20,37.66,41.1,
1/04/2024 22:10,37.7,40.93,
1/04/2024 22:00,37.74,40.76,
1/04/2024 21:50,37.77,40.6,
1/04/2024 21:40,37.81,40.43,
1/04/2024 21:30,37.84,40.27,
1/04/2024 21:20,37.88,40.1,
1/04/2024 21:10,37.91,39.94,
1/04/2024 21:00,37.95,39.77,
1/04/2024 20:50,37.98,39.61,
1/04/2024 20:40,37.66,39.77,
1/04/2024 20:30,37.69,39.63,
1/04/2024 20:20,37.71,39.49,
1/04/2024 20:10,37.73,39.36,
1/04/2024 20:00,37.75,39.22,
1/04/2024 19:50,37.77,39.09,
1/04/2024 19:40,37.79,38.95,
1/04/2024 19:30,37.81,38.82,
1/04/2024 19:20,37.83,38.68,
1/04/2024 19:10,37.85,38.55,
1/04/2024 19:00,37.86,38.39,
1/04/2024 18:50,37.83,37.39,
1/04/2024 18:40,37.8,36.4,
1/04/2024 18:30,37.77,35.4,
1/04/2024 18:20,37.74,34.41,
1/04/2024 18:10,37.72,33.41,
1/04/2024 18:00,37.69,32.42,
1/04/2024 17:50,37.66,31.42,
1/04/2024 17:40,37.63,30.43,
1/04/2024 17:30,37.61,29.44,
1/04/2024 17:20,37.85,41.76,
1/04/2024 17:10,37.82,40.72,
1/04/2024 17:00,37.8,39.68,
1/04/2024 16:50,37.78,38.65,
1/04/2024 16:40,37.76,37.61,
1/04/2024 16:30,37.74,36.58,
1/04/2024 16:20,37.72,35.54,
1/04/2024 16:10,37.7,34.51,
1/04/2024 16:00,37.68,33.47,
1/04/2024 15:50,37.66,32.44,
1/04/2024 15:40,37.72,17.63,
1/04/2024 15:30,37.76,19.14,
1/04/2024 15:20,37.8,20.64,
1/04/2024 15:10,37.83,22.14,
1/04/2024 15:00,37.87,23.64,
1/04/2024 14:50,37.9,25.15,
1/04/2024 14:40,37.94,26.65,
1/04/2024 14:30,37.97,28.15,
1/04/2024 14:20,38.01,29.65,
1/04/2024 14:10,38.04,31.15,
1/04/2024 14:00,38.11,31.45,
1/04/2024 13:50,38.08,31.63,
1/04/2024 13:40,38.05,31.8,
1/04/2024 13:30,38.02,31.97,
1/04/2024 13:20,37.99,32.14,
1/04/2024 13:10,37.96,32.32,
1/04/2024 13:00,37.93,32.49,
1/04/2024 12:50,37.9,32.66,
1/04/2024 12:40,37.87,32.83,
1/04/2024 12:30,37.85,33,
1/04/2024 12:20,37.98,33.1,
1/04/2024 12:10,38,33.27,
1/04/2024 12:00,38.02,33.43,
1/04/2024 11:50,38.03,33.59,
1/04/2024 11:40,38.05,33.75,
1/04/2024 11:30,38.07,33.91,
1/04/2024 11:20,38.08,34.07,
1/04/2024 11:10,38.1,34.23,
1/04/2024 11:00,38.12,34.39,
1/04/2024 10:50,38.13,34.55,
1/04/2024 10:40,37.98,34.47,
1/04/2024 10:30,38.01,34.51,
1/04/2024 10:20,38.04,34.54,
1/04/2024 10:10,38.06,34.58,
1/04/2024 10:00,38.09,34.61,
1/04/2024 9:50,38.12,34.65,
1/04/2024 9:40,38.14,34.68,
1/04/2024 9:30,38.17,34.72,
1/04/2024 9:20,38.2,34.75,
1/04/2024 9:10,38.22,34.78,
1/04/2024 9:00,38.22,34.41,
1/04/2024 8:50,38.2,34.54,
1/04/2024 8:40,38.18,34.67,
1/04/2024 8:30,38.16,34.79,
1/04/2024 8:20,38.14,34.92,
1/04/2024 8:10,38.12,35.05,
1/04/2024 8:00,38.1,35.17,
1/04/2024 7:50,38.08,35.3,
1/04/2024 7:40,38.06,35.43,
1/04/2024 7:30,38.04,35.55,
1/04/2024 7:20,38.07,35.56,
1/04/2024 7:10,38.08,35.7,
1/04/2024 7:00,38.09,35.84,
1/04/2024 6:50,38.1,35.98,
1/04/2024 6:40,38.11,36.12,
1/04/2024 6:30,38.12,36.26,
1/04/2024 6:20,38.13,36.4,
1/04/2024 6:10,38.14,36.54,
1/04/2024 6:00,38.15,36.68,
1/04/2024 5:50,38.16,36.81,
1/04/2024 5:40,38.16,36.43,
1/04/2024 5:30,38.12,36.56,
1/04/2024 5:20,38.09,36.69,
1/04/2024 5:10,38.06,36.82,
1/04/2024 5:00,38.03,36.95,
1/04/2024 4:50,37.99,37.08,
1/04/2024 4:40,37.96,37.21,
1/04/2024 4:30,37.93,37.34,
1/04/2024 4:20,37.9,37.47,
1/04/2024 4:10,37.87,37.59,
1/04/2024 4:00,37.91,37.51,
1/04/2024 3:50,37.94,37.62,
1/04/2024 3:40,37.96,37.73,
1/04/2024 3:30,37.98,37.83,
1/04/2024 3:20,38,37.94,
1/04/2024 3:10,38.03,38.05,
1/04/2024 3:00,38.05,38.15,
1/04/2024 2:50,38.07,38.26,
1/04/2024 2:40,38.09,38.37,
1/04/2024 2:30,38.11,38.47,
1/04/2024 2:20,37.96,38.61,
1/04/2024 2:10,37.98,38.74,
1/04/2024 2:00,38,38.87,
1/04/2024 1:50,38.01,39,
1/04/2024 1:40,38.03,39.13,
1/04/2024 1:30,38.05,39.26,
1/04/2024 1:20,38.06,39.39,
1/04/2024 1:10,38.08,39.52,
1/04/2024 1:00,38.1,39.65,
1/04/2024 0:50,38.11,39.77,
1/04/2024 0:40,38.11,39.92,
1/04/2024 0:30,38.06,40.08,
1/04/2024 0:20,38.02,40.23,
1/04/2024 0:10,37.98,40.38,
1/04/2024 0:00,37.93,40.54,
31/03/2024 23:50,37.89,40.69,
31/03/2024 23:40,37.85,40.84,
31/03/2024 23:30,37.8,41,
31/03/2024 23:20,37.76,41.15,
31/03/2024 23:10,37.72,41.3,
31/03/2024 23:00,38.11,40.79,
31/03/2024 22:50,38.08,40.91,
31/03/2024 22:40,38.06,41.03,
31/03/2024 22:30,38.04,41.14,
31/03/2024 22:20,38.01,41.26,
31/03/2024 22:10,37.99,41.37,
31/03/2024 22:00,37.97,41.49,
31/03/2024 21:50,37.94,41.6,
31/03/2024 21:40,37.92,41.72,
31/03/2024 21:30,37.9,41.83,
31/03/2024 21:20,38.07,42.12,
31/03/2024 21:10,38.04,42.03,
31/03/2024 21:00,38.02,41.94,
31/03/2024 20:50,37.99,41.86,
31/03/2024 20:40,37.97,41.77,
31/03/2024 20:30,37.94,41.68,
31/03/2024 20:20,37.92,41.6,
31/03/2024 20:10,37.89,41.51,
31/03/2024 20:00,37.87,41.42,
31/03/2024 19:50,37.85,41.34,
31/03/2024 19:40,38.04,41.38,
31/03/2024 19:30,38.01,41.44,
31/03/2024 19:20,37.99,41.5,
31/03/2024 19:10,37.97,41.56,
31/03/2024 19:00,37.95,41.62,
31/03/2024 18:50,37.93,41.68,
31/03/2024 18:40,37.91,41.74,
31/03/2024 18:30,37.89,41.8,
31/03/2024 18:20,37.87,41.86,
31/03/2024 18:10,37.85,41.92,
31/03/2024 18:00,38.09,41.72,
31/03/2024 17:50,38.05,41.83,
31/03/2024 17:40,38.01,41.94,
31/03/2024 17:30,37.97,42.04,
31/03/2024 17:20,37.93,42.15,
31/03/2024 17:10,37.89,42.26,
31/03/2024 17:00,37.85,42.36,
31/03/2024 16:50,37.81,42.47,
31/03/2024 16:40,37.77,42.58,
31/03/2024 16:30,37.74,42.68,
31/03/2024 16:20,37.74,42.13,
31/03/2024 16:10,37.78,42.31,
31/03/2024 16:00,37.81,42.48,
31/03/2024 15:50,37.84,42.66,
31/03/2024 15:40,37.88,42.83,
31/03/2024 15:30,37.91,43.01,
31/03/2024 15:20,37.94,43.18,
31/03/2024 15:10,37.98,43.36,
31/03/2024 15:00,38.01,43.53,
31/03/2024 14:50,38.04,43.7,
31/03/2024 14:40,37.98,43.37,
31/03/2024 14:30,37.96,43.52,
31/03/2024 14:20,37.94,43.67,
31/03/2024 14:10,37.93,43.81,
31/03/2024 14:00,37.91,43.96,
31/03/2024 13:50,37.9,44.1,
31/03/2024 13:40,37.88,44.25,
31/03/2024 13:30,37.87,44.39,
31/03/2024 13:20,37.85,44.54,
31/03/2024 13:10,37.84,44.68,
31/03/2024 13:00,37.88,44.54,
31/03/2024 12:50,37.91,44.48,
31/03/2024 12:40,37.93,44.42,
31/03/2024 12:30,37.96,44.36,
31/03/2024 12:20,37.98,44.3,
31/03/2024 12:10,38.01,44.24,
31/03/2024 12:00,38.03,44.18,
31/03/2024 11:50,38.06,44.12,
31/03/2024 11:40,38.08,44.06,
31/03/2024 11:30,38.1,44,
31/03/2024 11:20,38.13,44.25,
31/03/2024 11:10,38.11,44.19,
31/03/2024 11:00,38.09,44.14,
31/03/2024 10:50,38.07,44.09,
31/03/2024 10:40,38.05,44.03,
31/03/2024 10:30,38.03,43.98,
31/03/2024 10:20,38.01,43.93,
31/03/2024 10:10,37.99,43.87,
31/03/2024 10:00,37.97,43.82,
31/03/2024 9:50,37.95,43.77,
31/03/2024 9:40,37.98,43.78,
31/03/2024 9:30,38,43.62,
31/03/2024 9:20,38.01,43.46,
31/03/2024 9:10,38.03,43.31,
31/03/2024 9:00,38.04,43.15,
31/03/2024 8:50,38.06,42.99,
31/03/2024 8:40,38.07,42.84,
31/03/2024 8:30,38.09,42.68,
31/03/2024 8:20,38.1,42.52,
31/03/2024 8:10,38.11,42.37,
31/03/2024 8:00,37.99,42.64,
31/03/2024 7:50,38.01,42.58,
31/03/2024 7:40,38.02,42.52,
31/03/2024 7:30,38.03,42.46,
31/03/2024 7:20,38.05,42.4,
31/03/2024 7:10,38.06,42.34,
31/03/2024 7:00,38.07,42.28,
31/03/2024 6:50,38.09,42.22,
31/03/2024 6:40,38.1,42.16,
31/03/2024 6:30,38.11,42.11,
31/03/2024 6:20,37.85,42.5,
31/03/2024 6:10,37.89,42.37,
31/03/2024 6:00,37.92,42.24,
31/03/2024 5:50,37.96,42.12,
31/03/2024 5:40,37.99,41.99,
31/03/2024 5:30,38.03,41.87,
31/03/2024 5:20,38.06,41.74,
31/03/2024 5:10,38.1,41.62,
31/03/2024 5:00,38.13,41.49,
31/03/2024 4:50,38.16,41.37,
31/03/2024 4:40,38.12,42.15,
31/03/2024 4:30,38.1,42.06,
31/03/2024 4:20,38.08,41.97,
31/03/2024 4:10,38.07,41.88,
31/03/2024 4:00,38.05,41.79,
31/03/2024 3:50,38.03,41.7,
31/03/2024 3:40,38.02,41.61,
31/03/2024 3:30,38,41.52,
31/03/2024 3:20,37.98,41.43,
31/03/2024 3:10,37.97,41.35,
31/03/2024 3:00,38.09,41.83,
31/03/2024 2:50,38.07,41.92,
31/03/2024 2:40,38.06,42.01,
31/03/2024 2:30,38.04,42.1,
31/03/2024 2:20,38.03,42.19,
31/03/2024 2:10,38.01,42.28,
31/03/2024 2:00,38,42.37,
31/03/2024 1:50,37.98,42.46,
31/03/2024 1:40,37.97,42.55,
31/03/2024 1:30,37.96,42.63,
31/03/2024 1:20,38.11,42.28,
31/03/2024 1:10,38.08,42.44,
31/03/2024 1:00,38.05,42.59,
31/03/2024 0:50,38.02,42.74,
31/03/2024 0:40,37.99,42.9,
31/03/2024 0:30,37.96,43.05,
31/03/2024 0:20,37.93,43.2,
31/03/2024 0:10,37.9,43.36,
31/03/2024 0:00,37.87,43.51,
30/03/2024 23:50,37.85,43.66,
30/03/2024 23:40,38.1,43.79,
30/03/2024 23:30,38.07,43.89,
30/03/2024 23:20,38.04,43.99,
30/03/2024 23:10,38.01,44.08,
30/03/2024 23:00,37.98,44.18,
30/03/2024 22:50,37.96,44.27,
30/03/2024 22:40,37.93,44.37,
30/03/2024 22:30,37.9,44.46,
30/03/2024 22:20,37.87,44.56,
30/03/2024 22:10,37.85,44.65,
30/03/2024 22:00,37.78,44.44,
30/03/2024 21:50,37.82,44.36,
30/03/2024 21:40,37.85,44.28,
30/03/2024 21:30,37.88,44.21,
30/03/2024 21:20,37.91,44.13,
30/03/2024 21:10,37.95,44.06,
30/03/2024 21:00,37.98,43.98,
30/03/2024 20:50,38.01,43.91,
30/03/2024 20:40,38.04,43.83,
30/03/2024 20:30,38.07,43.76,
30/03/2024 20:20,37.85,43.93,
30/03/2024 20:10,37.88,44.02,
30/03/2024 20:00,37.91,44.11,
30/03/2024 19:50,37.93,44.2,
30/03/2024 19:40,37.96,44.29,
30/03/2024 19:30,37.99,44.38,
30/03/2024 19:20,38.01,44.47,
30/03/2024 19:10,38.04,44.56,
30/03/2024 19:00,38.07,44.65,
30/03/2024 18:50,38.09,44.73,
30/03/2024 18:40,37.98,44.78,
30/03/2024 18:30,37.96,44.64,
30/03/2024 18:20,37.95,44.5,
30/03/2024 18:10,37.93,44.36,
30/03/2024 18:00,37.92,44.22,
30/03/2024 17:50,37.9,44.08,
30/03/2024 17:40,37.89,43.94,
30/03/2024 17:30,37.87,43.8,
30/03/2024 17:20,37.86,43.66,
30/03/2024 17:10,37.85,43.53,
30/03/2024 17:00,38.07,43.68,
30/03/2024 16:50,38.04,43.77,
30/03/2024 16:40,38.02,43.85,
30/03/2024 16:30,37.99,43.93,
30/03/2024 16:20,37.97,44.02,
30/03/2024 16:10,37.94,44.1,
30/03/2024 16:00,37.92,44.18,
30/03/2024 15:50,37.89,44.27,
30/03/2024 15:40,37.87,44.35,
30/03/2024 15:30,37.85,44.43,
30/03/2024 15:20,37.85,44.23,
30/03/2024 15:10,37.88,44.11,
30/03/2024 15:00,37.91,44,
30/03/2024 14:50,37.94,43.89,
30/03/2024 14:40,37.97,43.77,
30/03/2024 14:30,38,43.66,
30/03/2024 14:20,38.03,43.55,
30/03/2024 14:10,38.06,43.43,
30/03/2024 14:00,38.09,43.32,
30/03/2024 13:50,38.11,43.21,
30/03/2024 13:40,37.84,43.42,
30/03/2024 13:30,37.87,43.27,
30/03/2024 13:20,37.9,43.12,
30/03/2024 13:10,37.93,42.97,
30/03/2024 13:00,37.96,42.82,
30/03/2024 12:50,37.99,42.68,
30/03/2024 12:40,38.02,42.53,
30/03/2024 12:30,38.05,42.38,
30/03/2024 12:20,38.08,42.23,
30/03/2024 12:10,38.11,42.09,
30/03/2024 12:00,37.85,42.65,
30/03/2024 11:50,37.89,42.55,
30/03/2024 11:40,37.93,42.45,
30/03/2024 11:30,37.97,42.35,
30/03/2024 11:20,38.01,42.25,
30/03/2024 11:10,38.05,42.16,
30/03/2024 11:00,38.09,42.06,
30/03/2024 10:50,38.13,41.96,
30/03/2024 10:40,38.17,41.86,
30/03/2024 10:30,38.2,41.77,
30/03/2024 10:20,37.97,41.96,
30/03/2024 10:10,37.99,41.85,
30/03/2024 10:00,38,41.74,
30/03/2024 9:50,38.02,41.64,
30/03/2024 9:40,38.03,41.53,
30/03/2024 9:30,38.05,41.43,
30/03/2024 9:20,38.06,41.32,
30/03/2024 9:10,38.08,41.22,
30/03/2024 9:00,38.09,41.11,
30/03/2024 8:50,38.1,41.01,
30/03/2024 8:40,38.13,41.16,
30/03/2024 8:30,38.09,41.07,
30/03/2024 8:20,38.06,40.99,
30/03/2024 8:10,38.03,40.91,
30/03/2024 8:00,38,40.83,
30/03/2024 7:50,37.97,40.74,
30/03/2024 7:40,37.94,40.66,
30/03/2024 7:30,37.91,40.58,
30/03/2024 7:20,37.88,40.5,
30/03/2024 7:10,37.85,40.42,
30/03/2024 7:00,38.1,40.87,
30/03/2024 6:50,38.07,40.74,
30/03/2024 6:40,38.04,40.61,
30/03/2024 6:30,38.01,40.49,
30/03/2024 6:20,37.98,40.36,
30/03/2024 6:10,37.96,40.23,
30/03/2024 6:00,37.93,40.11,
30/03/2024 5:50,37.9,39.98,
30/03/2024 5:40,37.87,39.85,
30/03/2024 5:30,37.85,39.73,
30/03/2024 5:20,38.1,39.54,
30/03/2024 5:10,38.07,39.63,
30/03/2024 5:00,38.05,39.71,
30/03/2024 4:50,38.03,39.79,
30/03/2024 4:40,38.01,39.88,
30/03/2024 4:30,37.99,39.96,
30/03/2024 4:20,37.97,40.04,
30/03/2024 4:10,37.95,40.13,
30/03/2024 4:00,37.93,40.21,
30/03/2024 3:50,37.91,40.29,
30/03/2024 3:40,37.91,40.13,
30/03/2024 3:30,37.93,40.03,
30/03/2024 3:20,37.95,39.94,
30/03/2024 3:10,37.97,39.85,
30/03/2024 3:00,37.99,39.75,
30/03/2024 2:50,38,39.66,
30/03/2024 2:40,38.02,39.57,
30/03/2024 2:30,38.04,39.47,
30/03/2024 2:20,38.06,39.38,
30/03/2024 2:10,38.07,39.29,
30/03/2024 2:00,38.04,39.42,
30/03/2024 1:50,38.01,39.51,
30/03/2024 1:40,37.99,39.6,
30/03/2024 1:30,37.97,39.68,
30/03/2024 1:20,37.95,39.77,
30/03/2024 1:10,37.92,39.86,
30/03/2024 1:00,37.9,39.94,
30/03/2024 0:50,37.88,40.03,
30/03/2024 0:40,37.86,40.12,
30/03/2024 0:30,37.84,40.2,
30/03/2024 0:20,37.85,39.53,
30/03/2024 0:10,37.88,39.63,
30/03/2024 0:00,37.9,39.73,
29/03/2024 23:50,37.93,39.82,
29/03/2024 23:40,37.95,39.92,
29/03/2024 23:30,37.98,40.01,
29/03/2024 23:20,38,40.11,
29/03/2024 23:10,38.03,40.2,
29/03/2024 23:00,38.05,40.3,
29/03/2024 22:50,38.07,40.39,
29/03/2024 22:40,38.09,40.32,
29/03/2024 22:30,38.06,40.21,
29/03/2024 22:20,38.03,40.1,
29/03/2024 22:10,38,40,
29/03/2024 22:00,37.97,39.89,
29/03/2024 21:50,37.95,39.78,
29/03/2024 21:40,37.92,39.68,
29/03/2024 21:30,37.89,39.57,
29/03/2024 21:20,37.86,39.46,
29/03/2024 21:10,37.84,39.36,
29/03/2024 21:00,37.88,39.22,
29/03/2024 20:50,37.85,39.47,
29/03/2024 20:40,37.83,39.71,
29/03/2024 20:30,37.8,39.95,
29/03/2024 20:20,37.78,40.19,
29/03/2024 20:10,37.75,40.44,
29/03/2024 20:00,37.73,40.68,
29/03/2024 19:50,37.7,40.92,
29/03/2024 19:40,37.68,41.16,
29/03/2024 19:30,37.66,41.4,
29/03/2024 19:20,37.63,41.25,
29/03/2024 19:10,37.66,40.72,
29/03/2024 19:00,37.68,40.2,
29/03/2024 18:50,37.71,39.68,
29/03/2024 18:40,37.73,39.16,
29/03/2024 18:30,37.76,38.63,
29/03/2024 18:20,37.78,38.11,
29/03/2024 18:10,37.81,37.59,
29/03/2024 18:00,37.83,37.07,
29/03/2024 17:50,37.85,36.55,
29/03/2024 17:40,37.85,34.13,
29/03/2024 17:30,37.82,35.27,
29/03/2024 17:20,37.8,36.4,
29/03/2024 17:10,37.78,37.54,
29/03/2024 17:00,37.76,38.67,
29/03/2024 16:50,37.74,39.81,
29/03/2024 16:40,37.72,40.94,
29/03/2024 16:30,37.7,42.08,
29/03/2024 16:20,37.68,43.21,
29/03/2024 16:10,37.66,44.34,
29/03/2024 16:00,37.61,24.5,
29/03/2024 15:50,37.66,27.23,
29/03/2024 15:40,37.71,29.96,
29/03/2024 15:30,37.76,32.69,
29/03/2024 15:20,37.81,35.42,
29/03/2024 15:10,37.85,38.14,
29/03/2024 15:00,37.9,40.87,
29/03/2024 14:50,37.95,43.6,
29/03/2024 14:40,38,46.33,
29/03/2024 14:30,38.04,49.05,
29/03/2024 14:20,38.16,49.03,
29/03/2024 14:10,38.12,48.96,
29/03/2024 14:00,38.09,48.89,
29/03/2024 13:50,38.05,48.82,
29/03/2024 13:40,38.02,48.75,
29/03/2024 13:30,37.98,48.68,
29/03/2024 13:20,37.95,48.61,
29/03/2024 13:10,37.91,48.54,
29/03/2024 13:00,37.88,48.47,
29/03/2024 12:50,37.85,48.41,
29/03/2024 12:40,37.85,48.48,
29/03/2024 12:30,37.88,48.4,
29/03/2024 12:20,37.91,48.33,
29/03/2024 12:10,37.94,48.26,
29/03/2024 12:00,37.97,48.19,
29/03/2024 11:50,38,48.12,
29/03/2024 11:40,38.03,48.05,
29/03/2024 11:30,38.06,47.98,
29/03/2024 11:20,38.09,47.91,
29/03/2024 11:10,38.11,47.84,
29/03/2024 11:00,37.85,47.61,
29/03/2024 10:50,37.88,47.53,
29/03/2024 10:40,37.91,47.45,
29/03/2024 10:30,37.94,47.38,
29/03/2024 10:20,37.97,47.3,
29/03/2024 10:10,38,47.23,
29/03/2024 10:00,38.03,47.15,
29/03/2024 9:50,38.06,47.08,
29/03/2024 9:40,38.09,47,
29/03/2024 9:30,38.11,46.93,
29/03/2024 9:20,38.07,46.92,
29/03/2024 9:10,38.09,46.82,
29/03/2024 9:00,38.11,46.73,
29/03/2024 8:50,38.12,46.64,
29/03/2024 8:40,38.14,46.55,
29/03/2024 8:30,38.16,46.45,
29/03/2024 8:20,38.17,46.36,
29/03/2024 8:10,38.19,46.27,
29/03/2024 8:00,38.21,46.18,
29/03/2024 7:50,38.22,46.09,
29/03/2024 7:40,38.22,46.08,
29/03/2024 7:30,38.19,46.04,
29/03/2024 7:20,38.17,46,
29/03/2024 7:10,38.15,45.96,
29/03/2024 7:00,38.13,45.92,
29/03/2024 6:50,38.11,45.88,
29/03/2024 6:40,38.09,45.84,
29/03/2024 6:30,38.07,45.8,
29/03/2024 6:20,38.05,45.76,
29/03/2024 6:10,38.03,45.72,
29/03/2024 6:00,38.2,45.83,
29/03/2024 5:50,38.18,45.75,
29/03/2024 5:40,38.16,45.68,
29/03/2024 5:30,38.14,45.6,
29/03/2024 5:20,38.12,45.53,
29/03/2024 5:10,38.11,45.45,
29/03/2024 5:00,38.09,45.38,
29/03/2024 4:50,38.07,45.3,
29/03/2024 4:40,38.05,45.23,
29/03/2024 4:30,38.04,45.16,
29/03/2024 4:20,38.16,45.25,
29/03/2024 4:10,38.14,45.31,
29/03/2024 4:00,38.12,45.37,
29/03/2024 3:50,38.1,45.43,
29/03/2024 3:40,38.08,45.49,
29/03/2024 3:30,38.06,45.55,
29/03/2024 3:20,38.04,45.61,
29/03/2024 3:10,38.02,45.67,
29/03/2024 3:00,38,45.73,
29/03/2024 2:50,37.98,45.78,
29/03/2024 2:40,38.09,45.99,
29/03/2024 2:30,38.06,46.12,
29/03/2024 2:20,38.03,46.25,
29/03/2024 2:10,38.01,46.38,
29/03/2024 2:00,37.98,46.51,
29/03/2024 1:50,37.95,46.63,
29/03/2024 1:40,37.93,46.76,
29/03/2024 1:30,37.9,46.89,
29/03/2024 1:20,37.87,47.02,
29/03/2024 1:10,37.85,47.14,
29/03/2024 1:00,37.98,46.9,
29/03/2024 0:50,37.95,47.09,
29/03/2024 0:40,37.93,47.28,
29/03/2024 0:30,37.91,47.46,
29/03/2024 0:20,37.89,47.65,
29/03/2024 0:10,37.87,47.84,
29/03/2024 0:00,37.85,48.02,
28/03/2024 23:50,37.83,48.21,
28/03/2024 23:40,37.81,48.4,
28/03/2024 23:30,37.79,48.58,
28/03/2024 23:20,38.04,49.75,
28/03/2024 23:10,37.99,49.63,
28/03/2024 23:00,37.95,49.52,
28/03/2024 22:50,37.91,49.41,
28/03/2024 22:40,37.87,49.3,
28/03/2024 22:30,37.82,49.18,
28/03/2024 22:20,37.78,49.07,
28/03/2024 22:10,37.74,48.96,
28/03/2024 22:00,37.7,48.85,
28/03/2024 21:50,37.66,48.74,
28/03/2024 21:40,37.87,49.21,
28/03/2024 21:30,37.84,49.09,
28/03/2024 21:20,37.81,48.98,
28/03/2024 21:10,37.78,48.87,
28/03/2024 21:00,37.75,48.76,
28/03/2024 20:50,37.73,48.64,
28/03/2024 20:40,37.7,48.53,
28/03/2024 20:30,37.67,48.42,
28/03/2024 20:20,37.64,48.31,
28/03/2024 20:10,37.62,48.2,
28/03/2024 20:00,38.04,48.3,
28/03/2024 19:50,38.01,48.13,
28/03/2024 19:40,37.98,47.96,
28/03/2024 19:30,37.95,47.79,
28/03/2024 19:20,37.92,47.62,
28/03/2024 19:10,37.9,47.45,
28/03/2024 19:00,37.87,47.28,
28/03/2024 18:50,37.84,47.11,
28/03/2024 18:40,37.81,46.94,
28/03/2024 18:30,37.79,46.78,
28/03/2024 18:20,37.61,47.25,
28/03/2024 18:10,37.64,46.91,
28/03/2024 18:00,37.67,46.57,
28/03/2024 17:50,37.7,46.24,
28/03/2024 17:40,37.73,45.9,
28/03/2024 17:30,37.75,45.56,
28/03/2024 17:20,37.78,45.23,
28/03/2024 17:10,37.81,44.89,
28/03/2024 17:00,37.84,44.55,
28/03/2024 16:50,37.86,44.22,
28/03/2024 16:40,37.98,43.95,
28/03/2024 16:30,37.95,42.8,
28/03/2024 16:20,37.92,41.66,
28/03/2024 16:10,37.89,40.52,
28/03/2024 16:00,37.86,39.38,
28/03/2024 15:50,37.83,38.24,
28/03/2024 15:40,37.8,37.1,
28/03/2024 15:30,37.77,35.96,
28/03/2024 15:20,37.74,34.82,
28/03/2024 15:10,37.72,33.68,
28/03/2024 15:00,37.72,31.22,
28/03/2024 14:50,37.75,32.8,
28/03/2024 14:40,37.78,34.37,
28/03/2024 14:30,37.81,35.95,
28/03/2024 14:20,37.84,37.52,
28/03/2024 14:10,37.87,39.1,
28/03/2024 14:00,37.9,40.67,
28/03/2024 13:50,37.93,42.25,
28/03/2024 13:40,37.96,43.82,
28/03/2024 13:30,37.98,45.39,
28/03/2024 13:20,37.84,45.25,
28/03/2024 13:10,37.86,45.29,
28/03/2024 13:00,37.88,45.33,
28/03/2024 12:50,37.89,45.36,
28/03/2024 12:40,37.91,45.4,
28/03/2024 12:30,37.92,45.43,
28/03/2024 12:20,37.94,45.47,
28/03/2024 12:10,37.95,45.5,
28/03/2024 12:00,37.97,45.54,
28/03/2024 11:50,37.98,45.57,
28/03/2024 11:40,37.85,45.17,
28/03/2024 11:30,37.88,45.09,
28/03/2024 11:20,37.91,45.01,
28/03/2024 11:10,37.94,44.93,
28/03/2024 11:00,37.97,44.85,
28/03/2024 10:50,38,44.77,
28/03/2024 10:40,38.03,44.69,
28/03/2024 10:30,38.06,44.61,
28/03/2024 10:20,38.09,44.53,
28/03/2024 10:10,38.11,44.46,
28/03/2024 10:00,37.96,44.53,
28/03/2024 9:50,37.99,44.56,
28/03/2024 9:40,38.02,44.59,
28/03/2024 9:30,38.05,44.61,
28/03/2024 9:20,38.08,44.64,
28/03/2024 9:10,38.1,44.66,
28/03/2024 9:00,38.13,44.69,
28/03/2024 8:50,38.16,44.71,
28/03/2024 8:40,38.19,44.74,
28/03/2024 8:30,38.21,44.76,
28/03/2024 8:20,38.1,44.54,
28/03/2024 8:10,38.07,44.62,
28/03/2024 8:00,38.04,44.7,
28/03/2024 7:50,38.01,44.77,
28/03/2024 7:40,37.98,44.85,
28/03/2024 7:30,37.95,44.93,
28/03/2024 7:20,37.92,45,
28/03/2024 7:10,37.89,45.08,
28/03/2024 7:00,37.86,45.16,
28/03/2024 6:50,37.84,45.23,
28/03/2024 6:40,38.04,45.19,
