Time,Temperature,Humidity,MAC address(49:42:08:00:51:39)
2024-04-01 4:30:00 AM,30.17,71.16,
2024-04-01 4:20:00 AM,30.94,71.38,
2024-04-01 4:10:00 AM,30.84,70.86,
2024-04-01 4:00:00 AM,30.74,70.35,
2024-04-01 3:50:00 AM,30.65,69.84,
2024-04-01 3:40:00 AM,30.55,69.33,
2024-04-01 3:30:00 AM,30.46,68.82,
2024-04-01 3:20:00 AM,30.36,68.31,
2024-04-01 3:10:00 AM,30.27,67.8,
2024-04-01 3:00:00 AM,30.17,67.29,
2024-04-01 2:50:00 AM,30.08,66.78,
2024-04-01 2:40:00 AM,30.06,72.27,
2024-04-01 2:30:00 AM,30.15,71.66,
2024-04-01 2:20:00 AM,30.23,71.06,
2024-04-01 2:10:00 AM,30.31,70.46,
2024-04-01 2:00:00 AM,30.39,69.86,
2024-04-01 1:50:00 AM,30.47,69.25,
2024-04-01 1:40:00 AM,30.55,68.65,
2024-04-01 1:30:00 AM,30.63,68.05,
2024-04-01 1:20:00 AM,30.71,67.45,
2024-04-01 1:10:00 AM,30.79,66.85,
2024-04-01 1:00:00 AM,30.8,68.34,
2024-04-01 12:50:00 AM,30.71,68.83,
2024-04-01 12:40:00 AM,30.63,69.32,
2024-04-01 12:30:00 AM,30.55,69.8,
2024-04-01 12:20:00 AM,30.47,70.29,
2024-04-01 12:10:00 AM,30.38,70.78,
2024-04-01 12:00:00 AM,30.3,71.26,
2024-03-31 11:50:00 PM,30.22,71.75,
2024-03-31 11:40:00 PM,30.14,72.24,
2024-03-31 11:30:00 PM,30.06,72.72,
2024-03-31 11:20:00 PM,30.78,67.05,
2024-03-31 11:10:00 PM,30.71,67.67,
2024-03-31 11:00:00 PM,30.64,68.28,
2024-03-31 10:50:00 PM,30.58,68.89,
2024-03-31 10:40:00 PM,30.51,69.51,
2024-03-31 10:30:00 PM,30.44,70.12,
2024-03-31 10:20:00 PM,30.38,70.73,
2024-03-31 10:10:00 PM,30.31,71.35,
2024-03-31 10:00:00 PM,30.24,71.96,
2024-03-31 9:50:00 PM,30.18,72.57,
2024-03-31 9:40:00 PM,30.06,68.62,
2024-03-31 9:30:00 PM,30.17,69.15,
2024-03-31 9:20:00 PM,30.28,69.68,
2024-03-31 9:10:00 PM,30.39,70.21,
2024-03-31 9:00:00 PM,30.5,70.74,
2024-03-31 8:50:00 PM,30.61,71.27,
2024-03-31 8:40:00 PM,30.72,71.8,
2024-03-31 8:30:00 PM,30.83,72.33,
2024-03-31 8:20:00 PM,30.94,72.86,
2024-03-31 8:10:00 PM,31.05,73.38,
2024-03-31 8:00:00 PM,30.76,69.88,
2024-03-31 7:50:00 PM,30.83,70.2,
2024-03-31 7:40:00 PM,30.9,70.51,
2024-03-31 7:30:00 PM,30.97,70.82,
2024-03-31 7:20:00 PM,31.04,71.13,
2024-03-31 7:10:00 PM,31.1,71.44,
2024-03-31 7:00:00 PM,31.17,71.75,
2024-03-31 6:50:00 PM,31.24,72.06,
2024-03-31 6:40:00 PM,31.31,72.37,
2024-03-31 6:30:00 PM,31.37,72.68,
2024-03-31 6:20:00 PM,31.37,68.87,
2024-03-31 6:10:00 PM,31.32,69.28,
2024-03-31 6:00:00 PM,31.27,69.69,
2024-03-31 5:50:00 PM,31.22,70.09,
2024-03-31 5:40:00 PM,31.17,70.5,
2024-03-31 5:30:00 PM,31.13,70.91,
2024-03-31 5:20:00 PM,31.08,71.31,
2024-03-31 5:10:00 PM,31.03,71.72,
2024-03-31 5:00:00 PM,30.98,72.13,
2024-03-31 4:50:00 PM,30.94,72.53,
2024-03-31 4:40:00 PM,30.8,72.55,
2024-03-31 4:30:00 PM,30.88,72.29,
2024-03-31 4:20:00 PM,30.95,72.04,
2024-03-31 4:10:00 PM,31.02,71.78,
2024-03-31 4:00:00 PM,31.09,71.53,
2024-03-31 3:50:00 PM,31.16,71.27,
2024-03-31 3:40:00 PM,31.23,71.02,
2024-03-31 3:30:00 PM,31.3,70.76,
2024-03-31 3:20:00 PM,31.37,70.51,
2024-03-31 3:10:00 PM,31.44,70.26,
2024-03-31 3:00:00 PM,31.44,72.54,
2024-03-31 2:50:00 PM,31.38,72.19,
2024-03-31 2:40:00 PM,31.32,71.85,
2024-03-31 2:30:00 PM,31.27,71.51,
2024-03-31 2:20:00 PM,31.21,71.17,
2024-03-31 2:10:00 PM,31.16,70.82,
2024-03-31 2:00:00 PM,31.1,70.48,
2024-03-31 1:50:00 PM,31.05,70.14,
2024-03-31 1:40:00 PM,30.99,69.8,
2024-03-31 1:30:00 PM,30.94,69.46,
2024-03-31 1:20:00 PM,31.33,72.34,
2024-03-31 1:10:00 PM,31.28,72.01,
2024-03-31 1:00:00 PM,31.24,71.68,
2024-03-31 12:50:00 PM,31.2,71.35,
2024-03-31 12:40:00 PM,31.15,71.02,
2024-03-31 12:30:00 PM,31.11,70.69,
2024-03-31 12:20:00 PM,31.07,70.36,
2024-03-31 12:10:00 PM,31.02,70.03,
2024-03-31 12:00:00 PM,30.98,69.7,
2024-03-31 11:50:00 AM,30.94,69.38,
2024-03-31 11:40:00 AM,31.44,71.56,
2024-03-31 11:30:00 AM,31.39,71.27,
2024-03-31 11:20:00 AM,31.34,70.98,
2024-03-31 11:10:00 AM,31.29,70.69,
2024-03-31 11:00:00 AM,31.24,70.4,
2024-03-31 10:50:00 AM,31.19,70.12,
2024-03-31 10:40:00 AM,31.14,69.83,
2024-03-31 10:30:00 AM,31.09,69.54,
2024-03-31 10:20:00 AM,31.04,69.25,
2024-03-31 10:10:00 AM,30.99,68.97,
2024-03-31 10:00:00 AM,31.56,70.88,
2024-03-31 9:50:00 AM,31.47,70.48,
2024-03-31 9:40:00 AM,31.39,70.08,
2024-03-31 9:30:00 AM,31.31,69.69,
2024-03-31 9:20:00 AM,31.23,69.29,
2024-03-31 9:10:00 AM,31.15,68.9,
2024-03-31 9:00:00 AM,31.07,68.5,
2024-03-31 8:50:00 AM,30.99,68.11,
2024-03-31 8:40:00 AM,30.91,67.71,
2024-03-31 8:30:00 AM,30.83,67.32,
2024-03-31 8:20:00 AM,31.31,65.57,
2024-03-31 8:10:00 AM,31.26,66.1,
2024-03-31 8:00:00 AM,31.22,66.62,
2024-03-31 7:50:00 AM,31.18,67.14,
2024-03-31 7:40:00 AM,31.14,67.67,
2024-03-31 7:30:00 AM,31.1,68.19,
2024-03-31 7:20:00 AM,31.06,68.71,
2024-03-31 7:10:00 AM,31.02,69.24,
2024-03-31 7:00:00 AM,30.98,69.76,
2024-03-31 6:50:00 AM,30.94,70.28,
2024-03-31 6:40:00 AM,31.19,69.55,
2024-03-31 6:30:00 AM,31.06,69.21,
2024-03-31 6:20:00 AM,30.94,68.88,
2024-03-31 6:10:00 AM,30.82,68.55,
2024-03-31 6:00:00 AM,30.69,68.21,
2024-03-31 5:50:00 AM,30.57,67.88,
2024-03-31 5:40:00 AM,30.45,67.55,
2024-03-31 5:30:00 AM,30.32,67.21,
2024-03-31 5:20:00 AM,30.2,66.88,
2024-03-31 5:10:00 AM,30.08,66.55,
2024-03-31 5:00:00 AM,30.8,69.63,
2024-03-31 4:50:00 AM,30.72,69.21,
2024-03-31 4:40:00 AM,30.64,68.8,
2024-03-31 4:30:00 AM,30.57,68.39,
2024-03-31 4:20:00 AM,30.49,67.97,
2024-03-31 4:10:00 AM,30.41,67.56,
2024-03-31 4:00:00 AM,30.34,67.15,
2024-03-31 3:50:00 AM,30.26,66.73,
2024-03-31 3:40:00 AM,30.18,66.32,
2024-03-31 3:30:00 AM,30.11,65.91,
2024-03-31 3:20:00 AM,30.11,70.2,
2024-03-31 3:10:00 AM,30.18,69.5,
2024-03-31 3:00:00 AM,30.24,68.81,
2024-03-31 2:50:00 AM,30.31,68.12,
2024-03-31 2:40:00 AM,30.37,67.43,
2024-03-31 2:30:00 AM,30.44,66.74,
2024-03-31 2:20:00 AM,30.5,66.05,
2024-03-31 2:10:00 AM,30.57,65.36,
2024-03-31 2:00:00 AM,30.63,64.67,
2024-03-31 1:50:00 AM,30.69,63.98,
2024-03-31 1:40:00 AM,30.81,65.49,
2024-03-31 1:30:00 AM,30.72,66.13,
2024-03-31 1:20:00 AM,30.64,66.77,
2024-03-31 1:10:00 AM,30.56,67.4,
2024-03-31 1:00:00 AM,30.47,68.04,
2024-03-31 12:50:00 AM,30.39,68.67,
2024-03-31 12:40:00 AM,30.31,69.31,
2024-03-31 12:30:00 AM,30.22,69.94,
2024-03-31 12:20:00 AM,30.14,70.58,
2024-03-31 12:10:00 AM,30.06,71.21,
2024-03-31 12:00:00 AM,30.75,65,
2024-03-30 11:50:00 PM,30.66,65.76,
2024-03-30 11:40:00 PM,30.57,66.51,
2024-03-30 11:30:00 PM,30.48,67.26,
2024-03-30 11:20:00 PM,30.39,68.01,
2024-03-30 11:10:00 PM,30.3,68.77,
2024-03-30 11:00:00 PM,30.21,69.52,
2024-03-30 10:50:00 PM,30.12,70.27,
2024-03-30 10:40:00 PM,30.03,71.02,
2024-03-30 10:30:00 PM,29.94,71.77,
2024-03-30 10:20:00 PM,30.75,65.26,
2024-03-30 10:10:00 PM,30.67,65.99,
2024-03-30 10:00:00 PM,30.59,66.72,
2024-03-30 9:50:00 PM,30.52,67.44,
2024-03-30 9:40:00 PM,30.44,68.17,
2024-03-30 9:30:00 PM,30.36,68.89,
2024-03-30 9:20:00 PM,30.29,69.62,
2024-03-30 9:10:00 PM,30.21,70.34,
2024-03-30 9:00:00 PM,30.13,71.07,
2024-03-30 8:50:00 PM,30.06,71.79,
2024-03-30 8:40:00 PM,30.25,71.76,
2024-03-30 8:30:00 PM,30.37,71.36,
2024-03-30 8:20:00 PM,30.49,70.97,
2024-03-30 8:10:00 PM,30.61,70.58,
2024-03-30 8:00:00 PM,30.73,70.19,
2024-03-30 7:50:00 PM,30.85,69.79,
2024-03-30 7:40:00 PM,30.97,69.4,
2024-03-30 7:30:00 PM,31.09,69.01,
2024-03-30 7:20:00 PM,31.21,68.62,
2024-03-30 7:10:00 PM,31.33,68.23,
2024-03-30 7:00:00 PM,31.19,71.12,
2024-03-30 6:50:00 PM,31.14,70.76,
2024-03-30 6:40:00 PM,31.1,70.41,
2024-03-30 6:30:00 PM,31.06,70.06,
2024-03-30 6:20:00 PM,31.01,69.71,
2024-03-30 6:10:00 PM,30.97,69.36,
2024-03-30 6:00:00 PM,30.93,69.01,
2024-03-30 5:50:00 PM,30.88,68.66,
2024-03-30 5:40:00 PM,30.84,68.31,
2024-03-30 5:30:00 PM,30.8,67.96,
2024-03-30 5:20:00 PM,31.33,70.81,
2024-03-30 5:10:00 PM,31.29,70.44,
2024-03-30 5:00:00 PM,31.25,70.08,
2024-03-30 4:50:00 PM,31.22,69.71,
2024-03-30 4:40:00 PM,31.18,69.35,
2024-03-30 4:30:00 PM,31.15,68.98,
2024-03-30 4:20:00 PM,31.11,68.62,
2024-03-30 4:10:00 PM,31.08,68.25,
2024-03-30 4:00:00 PM,31.04,67.89,
2024-03-30 3:50:00 PM,31.01,67.53,
2024-03-30 3:40:00 PM,31,70.36,
2024-03-30 3:30:00 PM,31.05,70.02,
2024-03-30 3:20:00 PM,31.09,69.69,
2024-03-30 3:10:00 PM,31.13,69.36,
2024-03-30 3:00:00 PM,31.17,69.03,
2024-03-30 2:50:00 PM,31.21,68.69,
2024-03-30 2:40:00 PM,31.25,68.36,
2024-03-30 2:30:00 PM,31.29,68.03,
2024-03-30 2:20:00 PM,31.33,67.7,
2024-03-30 2:10:00 PM,31.37,67.37,
2024-03-30 2:00:00 PM,31.44,70.17,
2024-03-30 1:50:00 PM,31.36,69.85,
2024-03-30 1:40:00 PM,31.29,69.53,
2024-03-30 1:30:00 PM,31.22,69.21,
2024-03-30 1:20:00 PM,31.15,68.89,
2024-03-30 1:10:00 PM,31.08,68.57,
2024-03-30 1:00:00 PM,31.01,68.25,
2024-03-30 12:50:00 PM,30.94,67.93,
2024-03-30 12:40:00 PM,30.87,67.61,
2024-03-30 12:30:00 PM,30.8,67.3,
2024-03-30 12:20:00 PM,30.8,69.29,
2024-03-30 12:10:00 PM,30.88,68.74,
2024-03-30 12:00:00 PM,30.95,68.19,
2024-03-30 11:50:00 AM,31.02,67.64,
2024-03-30 11:40:00 AM,31.09,67.09,
2024-03-30 11:30:00 AM,31.16,66.54,
2024-03-30 11:20:00 AM,31.23,65.99,
2024-03-30 11:10:00 AM,31.3,65.44,
2024-03-30 11:00:00 AM,31.37,64.89,
2024-03-30 10:50:00 AM,31.44,64.35,
2024-03-30 10:40:00 AM,30.94,64.67,
2024-03-30 10:30:00 AM,30.99,65.12,
2024-03-30 10:20:00 AM,31.04,65.57,
2024-03-30 10:10:00 AM,31.09,66.02,
2024-03-30 10:00:00 AM,31.14,66.47,
2024-03-30 9:50:00 AM,31.18,66.92,
2024-03-30 9:40:00 AM,31.23,67.37,
2024-03-30 9:30:00 AM,31.28,67.82,
2024-03-30 9:20:00 AM,31.33,68.27,
2024-03-30 9:10:00 AM,31.37,68.71,
2024-03-30 9:00:00 AM,31.37,68,
2024-03-30 8:50:00 AM,31.3,67.67,
2024-03-30 8:40:00 AM,31.24,67.35,
2024-03-30 8:30:00 AM,31.18,67.03,
2024-03-30 8:20:00 AM,31.11,66.71,
2024-03-30 8:10:00 AM,31.05,66.38,
2024-03-30 8:00:00 AM,30.99,66.06,
2024-03-30 7:50:00 AM,30.92,65.74,
2024-03-30 7:40:00 AM,30.86,65.42,
2024-03-30 7:30:00 AM,30.8,65.1,
2024-03-30 7:20:00 AM,31.18,67.71,
2024-03-30 7:10:00 AM,31.08,67.17,
2024-03-30 7:00:00 AM,30.98,66.64,
2024-03-30 6:50:00 AM,30.89,66.1,
2024-03-30 6:40:00 AM,30.79,65.57,
2024-03-30 6:30:00 AM,30.69,65.03,
2024-03-30 6:20:00 AM,30.6,64.5,
2024-03-30 6:10:00 AM,30.5,63.96,
2024-03-30 6:00:00 AM,30.4,63.43,
2024-03-30 5:50:00 AM,30.31,62.9,
2024-03-30 5:40:00 AM,30.11,68.35,
2024-03-30 5:30:00 AM,30.19,67.47,
2024-03-30 5:20:00 AM,30.26,66.59,
2024-03-30 5:10:00 AM,30.33,65.71,
2024-03-30 5:00:00 AM,30.4,64.83,
2024-03-30 4:50:00 AM,30.47,63.95,
2024-03-30 4:40:00 AM,30.54,63.07,
2024-03-30 4:30:00 AM,30.61,62.19,
2024-03-30 4:20:00 AM,30.68,61.31,
2024-03-30 4:10:00 AM,30.75,60.44,
2024-03-30 4:00:00 AM,30.81,68.53,
2024-03-30 3:50:00 AM,30.72,67.69,
2024-03-30 3:40:00 AM,30.63,66.85,
2024-03-30 3:30:00 AM,30.54,66.01,
2024-03-30 3:20:00 AM,30.45,65.17,
2024-03-30 3:10:00 AM,30.36,64.33,
2024-03-30 3:00:00 AM,30.27,63.49,
2024-03-30 2:50:00 AM,30.18,62.65,
2024-03-30 2:40:00 AM,30.09,61.81,
2024-03-30 2:30:00 AM,30,60.98,
2024-03-30 2:20:00 AM,30.8,61.5,
2024-03-30 2:10:00 AM,30.68,62.25,
2024-03-30 2:00:00 AM,30.57,62.99,
2024-03-30 1:50:00 AM,30.46,63.73,
2024-03-30 1:40:00 AM,30.35,64.48,
2024-03-30 1:30:00 AM,30.24,65.22,
2024-03-30 1:20:00 AM,30.13,65.96,
2024-03-30 1:10:00 AM,30.02,66.71,
2024-03-30 1:00:00 AM,29.91,67.45,
2024-03-30 12:50:00 AM,29.8,68.19,
2024-03-30 12:40:00 AM,29.94,68.86,
2024-03-30 12:30:00 AM,30.04,68.22,
2024-03-30 12:20:00 AM,30.13,67.59,
2024-03-30 12:10:00 AM,30.23,66.96,
2024-03-30 12:00:00 AM,30.32,66.33,
2024-03-29 11:50:00 PM,30.42,65.69,
2024-03-29 11:40:00 PM,30.51,65.06,
2024-03-29 11:30:00 PM,30.61,64.43,
2024-03-29 11:20:00 PM,30.7,63.8,
2024-03-29 11:10:00 PM,30.79,63.17,
2024-03-29 11:00:00 PM,30.75,61.95,
2024-03-29 10:50:00 PM,30.67,62.69,
2024-03-29 10:40:00 PM,30.59,63.42,
2024-03-29 10:30:00 PM,30.52,64.15,
2024-03-29 10:20:00 PM,30.44,64.88,
2024-03-29 10:10:00 PM,30.36,65.61,
2024-03-29 10:00:00 PM,30.29,66.34,
2024-03-29 9:50:00 PM,30.21,67.07,
2024-03-29 9:40:00 PM,30.13,67.8,
2024-03-29 9:30:00 PM,30.06,68.53,
2024-03-29 9:20:00 PM,29.94,61.82,
2024-03-29 9:10:00 PM,30.07,62.56,
2024-03-29 9:00:00 PM,30.19,63.3,
2024-03-29 8:50:00 PM,30.31,64.04,
2024-03-29 8:40:00 PM,30.44,64.78,
2024-03-29 8:30:00 PM,30.56,65.52,
2024-03-29 8:20:00 PM,30.68,66.26,
2024-03-29 8:10:00 PM,30.81,67,
2024-03-29 8:00:00 PM,30.93,67.74,
2024-03-29 7:50:00 PM,31.05,68.48,
2024-03-29 7:40:00 PM,31.44,64.35,
2024-03-29 7:30:00 PM,31.37,63.73,
2024-03-29 7:20:00 PM,31.31,63.11,
2024-03-29 7:10:00 PM,31.25,62.5,
2024-03-29 7:00:00 PM,31.18,61.88,
2024-03-29 6:50:00 PM,31.12,61.27,
2024-03-29 6:40:00 PM,31.06,60.65,
2024-03-29 6:30:00 PM,30.99,60.04,
2024-03-29 6:20:00 PM,30.93,59.42,
2024-03-29 6:10:00 PM,30.87,58.81,
2024-03-29 6:00:00 PM,31.25,63.26,
2024-03-29 5:50:00 PM,31.14,60.95,
2024-03-29 5:40:00 PM,31.04,58.64,
2024-03-29 5:30:00 PM,30.93,56.33,
2024-03-29 5:20:00 PM,30.83,54.02,
2024-03-29 5:10:00 PM,30.72,51.72,
2024-03-29 5:00:00 PM,30.62,49.41,
2024-03-29 4:50:00 PM,30.51,47.1,
2024-03-29 4:40:00 PM,30.41,44.79,
2024-03-29 4:30:00 PM,30.31,42.49,
2024-03-29 4:20:00 PM,30.94,71.15,
2024-03-29 4:10:00 PM,31.01,66.67,
2024-03-29 4:00:00 PM,31.08,62.19,
2024-03-29 3:50:00 PM,31.15,57.72,
2024-03-29 3:40:00 PM,31.22,53.24,
2024-03-29 3:30:00 PM,31.29,48.77,
2024-03-29 3:20:00 PM,31.36,44.29,
2024-03-29 3:10:00 PM,31.43,39.82,
2024-03-29 3:00:00 PM,31.5,35.34,
2024-03-29 2:50:00 PM,31.56,30.87,
2024-03-29 2:40:00 PM,30.81,71.21,
2024-03-29 2:30:00 PM,30.87,70.77,
2024-03-29 2:20:00 PM,30.93,70.34,
2024-03-29 2:10:00 PM,30.98,69.91,
2024-03-29 2:00:00 PM,31.04,69.47,
2024-03-29 1:50:00 PM,31.09,69.04,
2024-03-29 1:40:00 PM,31.15,68.61,
2024-03-29 1:30:00 PM,31.2,68.17,
2024-03-29 1:20:00 PM,31.26,67.74,
2024-03-29 1:10:00 PM,31.31,67.31,
2024-03-29 1:00:00 PM,31.44,67.21,
2024-03-29 12:50:00 PM,31.36,67.57,
2024-03-29 12:40:00 PM,31.29,67.93,
2024-03-29 12:30:00 PM,31.22,68.29,
2024-03-29 12:20:00 PM,31.15,68.65,
2024-03-29 12:10:00 PM,31.07,69.01,
2024-03-29 12:00:00 PM,31,69.37,
2024-03-29 11:50:00 AM,30.93,69.73,
2024-03-29 11:40:00 AM,30.86,70.09,
2024-03-29 11:30:00 AM,30.79,70.45,
2024-03-29 11:20:00 AM,30.68,69.93,
2024-03-29 11:10:00 AM,30.78,69.6,
2024-03-29 11:00:00 AM,30.88,69.27,
2024-03-29 10:50:00 AM,30.98,68.95,
2024-03-29 10:40:00 AM,31.08,68.62,
2024-03-29 10:30:00 AM,31.17,68.3,
2024-03-29 10:20:00 AM,31.27,67.97,
2024-03-29 10:10:00 AM,31.37,67.65,
2024-03-29 10:00:00 AM,31.47,67.32,
2024-03-29 9:50:00 AM,31.56,67,
2024-03-29 9:40:00 AM,31.44,65.62,
2024-03-29 9:30:00 AM,31.39,66.01,
2024-03-29 9:20:00 AM,31.34,66.39,
2024-03-29 9:10:00 AM,31.3,66.77,
2024-03-29 9:00:00 AM,31.25,67.15,
2024-03-29 8:50:00 AM,31.21,67.54,
2024-03-29 8:40:00 AM,31.16,67.92,
2024-03-29 8:30:00 AM,31.12,68.3,
2024-03-29 8:20:00 AM,31.07,68.68,
2024-03-29 8:10:00 AM,31.03,69.06,
2024-03-29 8:00:00 AM,31.31,68.98,
2024-03-29 7:50:00 AM,31.25,68.51,
2024-03-29 7:40:00 AM,31.19,68.04,
2024-03-29 7:30:00 AM,31.13,67.57,
2024-03-29 7:20:00 AM,31.07,67.1,
2024-03-29 7:10:00 AM,31.01,66.64,
2024-03-29 7:00:00 AM,30.95,66.17,
2024-03-29 6:50:00 AM,30.89,65.7,
2024-03-29 6:40:00 AM,30.83,65.23,
2024-03-29 6:30:00 AM,30.78,64.77,
2024-03-29 6:20:00 AM,31,65.13,
2024-03-29 6:10:00 AM,30.85,65.58,
2024-03-29 6:00:00 AM,30.7,66.02,
2024-03-29 5:50:00 AM,30.56,66.47,
2024-03-29 5:40:00 AM,30.41,66.91,
2024-03-29 5:30:00 AM,30.26,67.36,
2024-03-29 5:20:00 AM,30.12,67.8,
2024-03-29 5:10:00 AM,29.97,68.25,
2024-03-29 5:00:00 AM,29.82,68.69,
2024-03-29 4:50:00 AM,29.68,69.13,
2024-03-29 4:40:00 AM,29.81,64.6,
2024-03-29 4:30:00 AM,29.92,65.13,
2024-03-29 4:20:00 AM,30.02,65.66,
2024-03-29 4:10:00 AM,30.13,66.19,
2024-03-29 4:00:00 AM,30.23,66.72,
2024-03-29 3:50:00 AM,30.34,67.25,
2024-03-29 3:40:00 AM,30.44,67.78,
2024-03-29 3:30:00 AM,30.55,68.31,
2024-03-29 3:20:00 AM,30.65,68.84,
2024-03-29 3:10:00 AM,30.75,69.37,
2024-03-29 3:00:00 AM,30.68,64.46,
2024-03-29 2:50:00 AM,30.56,65.13,
2024-03-29 2:40:00 AM,30.44,65.8,
2024-03-29 2:30:00 AM,30.33,66.46,
2024-03-29 2:20:00 AM,30.21,67.13,
2024-03-29 2:10:00 AM,30.1,67.79,
2024-03-29 2:00:00 AM,29.98,68.46,
2024-03-29 1:50:00 AM,29.87,69.12,
2024-03-29 1:40:00 AM,29.75,69.79,
2024-03-29 1:30:00 AM,29.64,70.45,
2024-03-29 1:20:00 AM,29.67,65.19,
2024-03-29 1:10:00 AM,29.78,65.88,
2024-03-29 1:00:00 AM,29.89,66.56,
2024-03-29 12:50:00 AM,29.99,67.24,
2024-03-29 12:40:00 AM,30.1,67.93,
2024-03-29 12:30:00 AM,30.2,68.61,
2024-03-29 12:20:00 AM,30.31,69.29,
2024-03-29 12:10:00 AM,30.41,69.98,
2024-03-29 12:00:00 AM,30.52,70.66,
2024-03-28 11:50:00 PM,30.62,71.34,
2024-03-28 11:40:00 PM,29.5,67.74,
2024-03-28 11:30:00 PM,29.63,68.19,
2024-03-28 11:20:00 PM,29.75,68.64,
2024-03-28 11:10:00 PM,29.88,69.09,
2024-03-28 11:00:00 PM,30,69.54,
2024-03-28 10:50:00 PM,30.13,69.98,
2024-03-28 10:40:00 PM,30.25,70.43,
2024-03-28 10:30:00 PM,30.38,70.88,
2024-03-28 10:20:00 PM,30.5,71.33,
2024-03-28 10:10:00 PM,30.62,71.77,
2024-03-28 10:00:00 PM,29.5,72.08,
2024-03-28 9:50:00 PM,29.64,71.55,
2024-03-28 9:40:00 PM,29.77,71.03,
2024-03-28 9:30:00 PM,29.9,70.51,
2024-03-28 9:20:00 PM,30.03,69.99,
2024-03-28 9:10:00 PM,30.16,69.47,
2024-03-28 9:00:00 PM,30.29,68.95,
2024-03-28 8:50:00 PM,30.42,68.43,
2024-03-28 8:40:00 PM,30.55,67.91,
2024-03-28 8:30:00 PM,30.68,67.39,
2024-03-28 8:20:00 PM,30.44,70.71,
2024-03-28 8:10:00 PM,30.56,70.29,
2024-03-28 8:00:00 PM,30.67,69.87,
2024-03-28 7:50:00 PM,30.78,69.45,
2024-03-28 7:40:00 PM,30.89,69.03,
2024-03-28 7:30:00 PM,31,68.61,
2024-03-28 7:20:00 PM,31.11,68.19,
2024-03-28 7:10:00 PM,31.22,67.77,
2024-03-28 7:00:00 PM,31.33,67.35,
2024-03-28 6:50:00 PM,31.44,66.94,
2024-03-28 6:40:00 PM,31.44,69.76,
2024-03-28 6:30:00 PM,31.36,69.46,
2024-03-28 6:20:00 PM,31.29,69.16,
2024-03-28 6:10:00 PM,31.22,68.87,
2024-03-28 6:00:00 PM,31.15,68.57,
2024-03-28 5:50:00 PM,31.08,68.27,
2024-03-28 5:40:00 PM,31.01,67.98,
2024-03-28 5:30:00 PM,30.94,67.68,
2024-03-28 5:20:00 PM,30.87,67.38,
2024-03-28 5:10:00 PM,30.8,67.09,
2024-03-28 5:00:00 PM,31.44,69.04,
2024-03-28 4:50:00 PM,31.37,68.68,
2024-03-28 4:40:00 PM,31.31,68.32,
2024-03-28 4:30:00 PM,31.25,67.96,
2024-03-28 4:20:00 PM,31.18,67.6,
2024-03-28 4:10:00 PM,31.12,67.24,
2024-03-28 4:00:00 PM,31.06,66.88,
2024-03-28 3:50:00 PM,30.99,66.52,
2024-03-28 3:40:00 PM,30.93,66.16,
2024-03-28 3:30:00 PM,30.87,65.8,
2024-03-28 3:20:00 PM,31.37,66.32,
2024-03-28 3:10:00 PM,31.29,66.6,
2024-03-28 3:00:00 PM,31.21,66.88,
2024-03-28 2:50:00 PM,31.14,67.16,
2024-03-28 2:40:00 PM,31.06,67.44,
2024-03-28 2:30:00 PM,30.99,67.72,
2024-03-28 2:20:00 PM,30.91,68,
2024-03-28 2:10:00 PM,30.84,68.28,
2024-03-28 2:00:00 PM,30.76,68.56,
2024-03-28 1:50:00 PM,30.69,68.83,
2024-03-28 1:40:00 PM,31.37,65.38,
2024-03-28 1:30:00 PM,31.3,65.7,
2024-03-28 1:20:00 PM,31.24,66.02,
2024-03-28 1:10:00 PM,31.18,66.34,
2024-03-28 1:00:00 PM,31.12,66.66,
2024-03-28 12:50:00 PM,31.05,66.97,
2024-03-28 12:40:00 PM,30.99,67.29,
2024-03-28 12:30:00 PM,30.93,67.61,
2024-03-28 12:20:00 PM,30.87,67.93,
2024-03-28 12:10:00 PM,30.81,68.24,
2024-03-28 12:00:00 PM,30.79,67.85,
2024-03-28 11:50:00 AM,30.86,67.5,
2024-03-28 11:40:00 AM,30.93,67.15,
2024-03-28 11:30:00 AM,31,66.81,
2024-03-28 11:20:00 AM,31.07,66.46,
2024-03-28 11:10:00 AM,31.14,66.11,
2024-03-28 11:00:00 AM,31.21,65.77,
2024-03-28 10:50:00 AM,31.28,65.42,
2024-03-28 10:40:00 AM,31.35,65.07,
2024-03-28 10:30:00 AM,31.42,64.73,
2024-03-28 10:20:00 AM,31.44,64.95,
2024-03-28 10:10:00 AM,31.34,65.22,
2024-03-28 10:00:00 AM,31.25,65.48,
2024-03-28 9:50:00 AM,31.16,65.74,
2024-03-28 9:40:00 AM,31.07,66.01,
2024-03-28 9:30:00 AM,30.98,66.27,
2024-03-28 9:20:00 AM,30.89,66.53,
2024-03-28 9:10:00 AM,30.8,66.8,
2024-03-28 9:00:00 AM,30.71,67.06,
2024-03-28 8:50:00 AM,30.62,67.32,
2024-03-28 8:40:00 AM,30.75,67.02,
2024-03-28 8:30:00 AM,30.83,66.74,
2024-03-28 8:20:00 AM,30.91,66.47,
2024-03-28 8:10:00 AM,30.98,66.2,
2024-03-28 8:00:00 AM,31.06,65.93,
2024-03-28 7:50:00 AM,31.14,65.66,
2024-03-28 7:40:00 AM,31.21,65.39,
2024-03-28 7:30:00 AM,31.29,65.12,
