Time,Temperature(℃),Humidity(%RH),MAC address(49:22:11:25:0F:F3)
7/04/2024 18:30,34.03,32.86,
7/04/2024 18:20,34,32.99,
7/04/2024 18:10,33.96,33.12,
7/04/2024 18:00,33.93,33.25,
7/04/2024 17:50,33.89,33.38,
7/04/2024 17:40,33.86,33.51,
7/04/2024 17:30,34.18,33.45,
7/04/2024 17:20,34.15,33.52,
7/04/2024 17:10,34.12,33.58,
7/04/2024 17:00,34.09,33.64,
7/04/2024 16:50,34.06,33.7,
7/04/2024 16:40,34.03,33.77,
7/04/2024 16:30,34,33.83,
7/04/2024 16:20,33.97,33.89,
7/04/2024 16:10,33.94,33.95,
7/04/2024 16:00,33.92,34.01,
7/04/2024 15:50,34.05,34.1,
7/04/2024 15:40,34.08,34.16,
7/04/2024 15:30,34.11,34.22,
7/04/2024 15:20,34.14,34.28,
7/04/2024 15:10,34.17,34.34,
7/04/2024 15:00,34.2,34.39,
7/04/2024 14:50,34.23,34.45,
7/04/2024 14:40,34.26,34.51,
7/04/2024 14:30,34.29,34.57,
7/04/2024 14:20,34.31,34.62,
7/04/2024 14:10,34.05,34.52,
7/04/2024 14:00,34.08,34.61,
7/04/2024 13:50,34.11,34.7,
7/04/2024 13:40,34.14,34.79,
7/04/2024 13:30,34.17,34.88,
7/04/2024 13:20,34.2,34.97,
7/04/2024 13:10,34.23,35.06,
7/04/2024 13:00,34.26,35.15,
7/04/2024 12:50,34.29,35.24,
7/04/2024 12:40,34.31,35.33,
7/04/2024 12:30,34.37,35.42,
7/04/2024 12:20,34.33,35.5,
7/04/2024 12:10,34.29,35.57,
7/04/2024 12:00,34.26,35.64,
7/04/2024 11:50,34.22,35.72,
7/04/2024 11:40,34.19,35.79,
7/04/2024 11:30,34.15,35.86,
7/04/2024 11:20,34.12,35.94,
7/04/2024 11:10,34.08,36.01,
7/04/2024 11:00,34.05,36.08,
7/04/2024 10:50,34.05,36.18,
7/04/2024 10:40,34.09,36.29,
7/04/2024 10:30,34.12,36.4,
7/04/2024 10:20,34.15,36.51,
7/04/2024 10:10,34.18,36.62,
7/04/2024 10:00,34.21,36.73,
7/04/2024 9:50,34.24,36.84,
7/04/2024 9:40,34.27,36.95,
7/04/2024 9:30,34.3,37.06,
7/04/2024 9:20,34.33,37.16,
7/04/2024 9:10,34.4,37.16,
7/04/2024 9:00,34.37,37.28,
7/04/2024 8:50,34.35,37.39,
7/04/2024 8:40,34.32,37.5,
7/04/2024 8:30,34.3,37.61,
7/04/2024 8:20,34.27,37.73,
7/04/2024 8:10,34.25,37.84,
7/04/2024 8:00,34.22,37.95,
7/04/2024 7:50,34.2,38.06,
7/04/2024 7:40,34.18,38.17,
7/04/2024 7:30,34.42,38.2,
7/04/2024 7:20,34.37,38.28,
7/04/2024 7:10,34.33,38.35,
7/04/2024 7:00,34.29,38.42,
7/04/2024 6:50,34.25,38.5,
7/04/2024 6:40,34.2,38.57,
7/04/2024 6:30,34.16,38.64,
7/04/2024 6:20,34.12,38.72,
7/04/2024 6:10,34.08,38.79,
7/04/2024 6:00,34.04,38.86,
7/04/2024 5:50,34.37,39.08,
7/04/2024 5:40,34.33,39.18,
7/04/2024 5:30,34.29,39.27,
7/04/2024 5:20,34.26,39.36,
7/04/2024 5:10,34.22,39.45,
7/04/2024 5:00,34.19,39.55,
7/04/2024 4:50,34.15,39.64,
7/04/2024 4:40,34.12,39.73,
7/04/2024 4:30,34.08,39.82,
7/04/2024 4:20,34.05,39.91,
7/04/2024 4:10,34.31,40.01,
7/04/2024 4:00,34.26,40.21,
7/04/2024 3:50,34.21,40.4,
7/04/2024 3:40,34.16,40.59,
7/04/2024 3:30,34.11,40.78,
7/04/2024 3:20,34.06,40.97,
7/04/2024 3:10,34.01,41.16,
7/04/2024 3:00,33.96,41.35,
7/04/2024 2:50,33.91,41.54,
7/04/2024 2:40,33.86,41.73,
7/04/2024 2:30,33.81,41.85,
7/04/2024 2:20,33.87,42.03,
7/04/2024 2:10,33.93,42.21,
7/04/2024 2:00,33.98,42.38,
7/04/2024 1:50,34.04,42.56,
7/04/2024 1:40,34.09,42.74,
7/04/2024 1:30,34.15,42.91,
7/04/2024 1:20,34.2,43.09,
7/04/2024 1:10,34.26,43.27,
7/04/2024 1:00,34.31,43.44,
7/04/2024 0:50,34.31,43.31,
7/04/2024 0:40,34.26,43.47,
7/04/2024 0:30,34.21,43.63,
7/04/2024 0:20,34.17,43.79,
7/04/2024 0:10,34.12,43.95,
7/04/2024 0:00,34.08,44.11,
6/04/2024 23:50,34.03,44.27,
6/04/2024 23:40,33.99,44.43,
6/04/2024 23:30,33.94,44.59,
6/04/2024 23:20,33.9,44.75,
6/04/2024 23:10,34.18,44.67,
6/04/2024 23:00,34.14,44.8,
6/04/2024 22:50,34.1,44.93,
6/04/2024 22:40,34.07,45.05,
6/04/2024 22:30,34.03,45.18,
6/04/2024 22:20,34,45.3,
6/04/2024 22:10,33.96,45.43,
6/04/2024 22:00,33.93,45.55,
6/04/2024 21:50,33.89,45.68,
6/04/2024 21:40,33.86,45.8,
6/04/2024 21:30,34.18,45.84,
6/04/2024 21:20,34.14,46.03,
6/04/2024 21:10,34.1,46.21,
6/04/2024 21:00,34.06,46.39,
6/04/2024 20:50,34.02,46.57,
6/04/2024 20:40,33.98,46.75,
6/04/2024 20:30,33.94,46.93,
6/04/2024 20:20,33.9,47.11,
6/04/2024 20:10,33.86,47.29,
6/04/2024 20:00,33.83,47.47,
6/04/2024 19:50,34.31,47.45,
6/04/2024 19:40,34.26,47.61,
6/04/2024 19:30,34.22,47.76,
6/04/2024 19:20,34.18,47.91,
6/04/2024 19:10,34.13,48.06,
6/04/2024 19:00,34.09,48.22,
6/04/2024 18:50,34.05,48.37,
6/04/2024 18:40,34,48.52,
6/04/2024 18:30,33.96,48.67,
6/04/2024 18:20,33.92,48.82,
6/04/2024 18:10,33.86,48.98,
6/04/2024 18:00,33.91,48.81,
6/04/2024 17:50,33.96,48.65,
6/04/2024 17:40,34.01,48.49,
6/04/2024 17:30,34.06,48.33,
6/04/2024 17:20,34.11,48.16,
6/04/2024 17:10,34.16,48,
6/04/2024 17:00,34.21,47.84,
6/04/2024 16:50,34.26,47.68,
6/04/2024 16:40,34.31,47.52,
6/04/2024 16:30,34.24,47.18,
6/04/2024 16:20,34.21,45.77,
6/04/2024 16:10,34.18,44.36,
6/04/2024 16:00,34.15,42.96,
6/04/2024 15:50,34.12,41.55,
6/04/2024 15:40,34.1,40.15,
6/04/2024 15:30,34.07,38.74,
6/04/2024 15:20,34.04,37.34,
6/04/2024 15:10,34.01,35.93,
6/04/2024 15:00,33.99,34.53,
6/04/2024 14:50,33.99,78.38,
6/04/2024 14:40,34.03,78.27,
6/04/2024 14:30,34.07,78.17,
6/04/2024 14:20,34.1,78.07,
6/04/2024 14:10,34.14,77.97,
6/04/2024 14:00,34.17,77.87,
6/04/2024 13:50,34.21,77.77,
6/04/2024 13:40,34.24,77.67,
6/04/2024 13:30,34.28,77.57,
6/04/2024 13:20,34.31,77.47,
6/04/2024 13:10,34.43,77.7,
6/04/2024 13:00,34.38,77.58,
6/04/2024 12:50,34.34,77.46,
6/04/2024 12:40,34.3,77.35,
6/04/2024 12:30,34.25,77.23,
6/04/2024 12:20,34.21,77.12,
6/04/2024 12:10,34.17,77,
6/04/2024 12:00,34.12,76.89,
6/04/2024 11:50,34.08,76.77,
6/04/2024 11:40,34.04,76.66,
6/04/2024 11:30,34.18,77.25,
6/04/2024 11:20,34.2,77.11,
6/04/2024 11:10,34.22,76.97,
6/04/2024 11:00,34.24,76.84,
6/04/2024 10:50,34.26,76.7,
6/04/2024 10:40,34.28,76.57,
6/04/2024 10:30,34.3,76.43,
6/04/2024 10:20,34.32,76.3,
6/04/2024 10:10,34.34,76.16,
6/04/2024 10:00,34.36,76.03,
6/04/2024 9:50,34.49,76.43,
6/04/2024 9:40,34.47,76.31,
6/04/2024 9:30,34.45,76.2,
6/04/2024 9:20,34.43,76.09,
6/04/2024 9:10,34.41,75.98,
6/04/2024 9:00,34.39,75.87,
6/04/2024 8:50,34.37,75.76,
6/04/2024 8:40,34.35,75.65,
6/04/2024 8:30,34.33,75.54,
6/04/2024 8:20,34.31,75.43,
6/04/2024 8:10,34.31,75.94,
6/04/2024 8:00,34.33,75.84,
6/04/2024 7:50,34.34,75.74,
6/04/2024 7:40,34.35,75.65,
6/04/2024 7:30,34.36,75.55,
6/04/2024 7:20,34.38,75.46,
6/04/2024 7:10,34.39,75.36,
6/04/2024 7:00,34.4,75.27,
6/04/2024 6:50,34.41,75.17,
6/04/2024 6:40,34.42,75.08,
6/04/2024 6:30,34.55,74.75,
6/04/2024 6:20,34.52,74.84,
6/04/2024 6:10,34.49,74.92,
6/04/2024 6:00,34.47,75,
6/04/2024 5:50,34.44,75.09,
6/04/2024 5:40,34.41,75.17,
6/04/2024 5:30,34.39,75.25,
6/04/2024 5:20,34.36,75.34,
6/04/2024 5:10,34.33,75.42,
6/04/2024 5:00,34.31,75.5,
6/04/2024 4:50,34.55,75.6,
6/04/2024 4:40,34.52,75.47,
6/04/2024 4:30,34.49,75.34,
6/04/2024 4:20,34.47,75.22,
6/04/2024 4:10,34.44,75.09,
6/04/2024 4:00,34.41,74.96,
6/04/2024 3:50,34.39,74.84,
6/04/2024 3:40,34.36,74.71,
6/04/2024 3:30,34.33,74.58,
6/04/2024 3:20,34.31,74.46,
6/04/2024 3:10,34.05,75.25,
6/04/2024 3:00,34.09,75.12,
6/04/2024 2:50,34.12,75,
6/04/2024 2:40,34.16,74.88,
6/04/2024 2:30,34.19,74.75,
6/04/2024 2:20,34.23,74.63,
6/04/2024 2:10,34.26,74.51,
6/04/2024 2:00,34.3,74.38,
6/04/2024 1:50,34.33,74.26,
6/04/2024 1:40,34.36,74.14,
6/04/2024 1:30,34.15,74.97,
6/04/2024 1:20,34.2,74.87,
6/04/2024 1:10,34.24,74.77,
6/04/2024 1:00,34.28,74.68,
6/04/2024 0:50,34.32,74.58,
6/04/2024 0:40,34.36,74.49,
6/04/2024 0:30,34.4,74.39,
6/04/2024 0:20,34.44,74.3,
6/04/2024 0:10,34.48,74.2,
6/04/2024 0:00,34.52,74.11,
5/04/2024 23:50,34.55,75.48,
5/04/2024 23:40,34.49,75.35,
5/04/2024 23:30,34.43,75.23,
5/04/2024 23:20,34.38,75.11,
5/04/2024 23:10,34.32,74.99,
5/04/2024 23:00,34.27,74.86,
5/04/2024 22:50,34.21,74.74,
5/04/2024 22:40,34.16,74.62,
5/04/2024 22:30,34.1,74.5,
5/04/2024 22:20,34.05,74.38,
5/04/2024 22:10,34.05,75.47,
5/04/2024 22:00,34.09,75.33,
5/04/2024 21:50,34.12,75.2,
5/04/2024 21:40,34.16,75.07,
5/04/2024 21:30,34.19,74.94,
5/04/2024 21:20,34.23,74.8,
5/04/2024 21:10,34.26,74.67,
5/04/2024 21:00,34.3,74.54,
5/04/2024 20:50,34.33,74.41,
5/04/2024 20:40,34.36,74.28,
5/04/2024 20:30,34.41,75.46,
5/04/2024 20:20,34.35,75.33,
5/04/2024 20:10,34.3,75.21,
5/04/2024 20:00,34.24,75.09,
5/04/2024 19:50,34.19,74.97,
5/04/2024 19:40,34.13,74.85,
5/04/2024 19:30,34.08,74.73,
5/04/2024 19:20,34.02,74.61,
5/04/2024 19:10,33.97,74.49,
5/04/2024 19:00,33.92,74.37,
5/04/2024 18:50,34.05,74.45,
5/04/2024 18:40,34.09,74.62,
5/04/2024 18:30,34.12,74.79,
5/04/2024 18:20,34.16,74.96,
5/04/2024 18:10,34.19,75.13,
5/04/2024 18:00,34.23,75.3,
5/04/2024 17:50,34.26,75.47,
5/04/2024 17:40,34.3,75.64,
5/04/2024 17:30,34.33,75.81,
5/04/2024 17:20,34.36,75.98,
5/04/2024 17:10,33.99,76.01,
5/04/2024 17:00,34.03,75.86,
5/04/2024 16:50,34.07,75.71,
5/04/2024 16:40,34.11,75.56,
5/04/2024 16:30,34.15,75.41,
5/04/2024 16:20,34.18,75.26,
5/04/2024 16:10,34.22,75.11,
5/04/2024 16:00,34.26,74.96,
5/04/2024 15:50,34.3,74.81,
5/04/2024 15:40,34.33,74.66,
5/04/2024 15:30,33.99,75.49,
5/04/2024 15:20,34.04,75.3,
5/04/2024 15:10,34.08,75.12,
5/04/2024 15:00,34.12,74.94,
5/04/2024 14:50,34.16,74.76,
5/04/2024 14:40,34.2,74.57,
5/04/2024 14:30,34.24,74.39,
5/04/2024 14:20,34.28,74.21,
5/04/2024 14:10,34.32,74.03,
5/04/2024 14:00,34.36,73.85,
5/04/2024 13:50,34.36,74.18,
5/04/2024 13:40,34.32,73.97,
5/04/2024 13:30,34.29,73.77,
5/04/2024 13:20,34.25,73.57,
5/04/2024 13:10,34.22,73.37,
5/04/2024 13:00,34.18,73.17,
5/04/2024 12:50,34.15,72.97,
5/04/2024 12:40,34.11,72.77,
5/04/2024 12:30,34.08,72.57,
5/04/2024 12:20,34.05,72.37,
5/04/2024 12:10,34.18,71.96,
5/04/2024 12:00,34.2,71,
5/04/2024 11:50,34.21,70.05,
5/04/2024 11:40,34.23,69.09,
5/04/2024 11:30,34.24,68.14,
5/04/2024 11:20,34.26,67.18,
5/04/2024 11:10,34.27,66.23,
5/04/2024 11:00,34.29,65.27,
5/04/2024 10:50,34.3,64.32,
5/04/2024 10:40,34.31,63.37,
5/04/2024 10:30,33.92,71.66,
5/04/2024 10:20,34.01,68.84,
5/04/2024 10:10,34.09,66.02,
5/04/2024 10:00,34.17,63.21,
5/04/2024 9:50,34.25,60.39,
5/04/2024 9:40,34.34,57.57,
5/04/2024 9:30,34.42,54.76,
5/04/2024 9:20,34.5,51.94,
5/04/2024 9:10,34.58,49.12,
5/04/2024 9:00,34.66,46.31,
5/04/2024 8:50,34.61,71.54,
5/04/2024 8:40,34.57,71.41,
5/04/2024 8:30,34.54,71.28,
5/04/2024 8:20,34.51,71.15,
5/04/2024 8:10,34.47,71.02,
5/04/2024 8:00,34.44,70.9,
5/04/2024 7:50,34.41,70.77,
5/04/2024 7:40,34.37,70.64,
5/04/2024 7:30,34.34,70.51,
5/04/2024 7:20,34.31,70.39,
5/04/2024 7:10,34.68,71.06,
5/04/2024 7:00,34.64,70.93,
5/04/2024 6:50,34.6,70.8,
5/04/2024 6:40,34.56,70.67,
5/04/2024 6:30,34.52,70.54,
5/04/2024 6:20,34.48,70.41,
5/04/2024 6:10,34.44,70.28,
5/04/2024 6:00,34.4,70.15,
5/04/2024 5:50,34.36,70.02,
5/04/2024 5:40,34.33,69.89,
5/04/2024 5:30,34.68,70.76,
5/04/2024 5:20,34.63,70.6,
5/04/2024 5:10,34.59,70.44,
5/04/2024 5:00,34.55,70.28,
5/04/2024 4:50,34.51,70.12,
5/04/2024 4:40,34.47,69.96,
5/04/2024 4:30,34.43,69.8,
5/04/2024 4:20,34.39,69.64,
5/04/2024 4:10,34.35,69.48,
5/04/2024 4:00,34.31,69.32,
5/04/2024 3:50,34.55,69.85,
5/04/2024 3:40,34.52,69.71,
5/04/2024 3:30,34.49,69.57,
5/04/2024 3:20,34.47,69.44,
5/04/2024 3:10,34.44,69.3,
5/04/2024 3:00,34.41,69.16,
5/04/2024 2:50,34.39,69.03,
5/04/2024 2:40,34.36,68.89,
5/04/2024 2:30,34.33,68.75,
5/04/2024 2:20,34.31,68.62,
5/04/2024 2:10,34.31,68.48,
5/04/2024 2:00,34.36,68.64,
5/04/2024 1:50,34.4,68.8,
5/04/2024 1:40,34.44,68.96,
5/04/2024 1:30,34.48,69.12,
5/04/2024 1:20,34.52,69.28,
5/04/2024 1:10,34.56,69.44,
5/04/2024 1:00,34.6,69.6,
5/04/2024 0:50,34.64,69.76,
5/04/2024 0:40,34.68,69.91,
5/04/2024 0:30,34.18,69.65,
5/04/2024 0:20,34.23,69.52,
5/04/2024 0:10,34.27,69.4,
5/04/2024 0:00,34.31,69.28,
4/04/2024 23:50,34.35,69.16,
4/04/2024 23:40,34.39,69.03,
4/04/2024 23:30,34.43,68.91,
4/04/2024 23:20,34.47,68.79,
4/04/2024 23:10,34.51,68.67,
4/04/2024 23:00,34.55,68.55,
4/04/2024 22:50,34.78,68.36,
4/04/2024 22:40,34.72,68.54,
4/04/2024 22:30,34.66,68.72,
4/04/2024 22:20,34.6,68.9,
4/04/2024 22:10,34.54,69.08,
4/04/2024 22:00,34.48,69.25,
4/04/2024 21:50,34.42,69.43,
4/04/2024 21:40,34.36,69.61,
4/04/2024 21:30,34.3,69.79,
4/04/2024 21:20,34.24,69.96,
4/04/2024 21:10,34.55,69.71,
4/04/2024 21:00,34.52,69.57,
4/04/2024 20:50,34.49,69.43,
4/04/2024 20:40,34.47,69.29,
4/04/2024 20:30,34.44,69.15,
4/04/2024 20:20,34.41,69.02,
4/04/2024 20:10,34.39,68.88,
4/04/2024 20:00,34.36,68.74,
4/04/2024 19:50,34.33,68.6,
4/04/2024 19:40,34.31,68.47,
4/04/2024 19:30,34.11,70.09,
4/04/2024 19:20,34.16,70.01,
4/04/2024 19:10,34.21,69.94,
4/04/2024 19:00,34.26,69.87,
4/04/2024 18:50,34.31,69.8,
4/04/2024 18:40,34.36,69.73,
4/04/2024 18:30,34.41,69.66,
4/04/2024 18:20,34.46,69.59,
4/04/2024 18:10,34.51,69.52,
4/04/2024 18:00,34.55,69.45,
4/04/2024 17:50,34.31,69.81,
4/04/2024 17:40,34.36,69.86,
4/04/2024 17:30,34.4,69.91,
4/04/2024 17:20,34.44,69.96,
4/04/2024 17:10,34.48,70.01,
4/04/2024 17:00,34.52,70.05,
4/04/2024 16:50,34.56,70.1,
4/04/2024 16:40,34.6,70.15,
4/04/2024 16:30,34.64,70.2,
4/04/2024 16:20,34.68,70.24,
4/04/2024 16:10,34.31,70.22,
4/04/2024 16:00,34.28,70.26,
4/04/2024 15:50,34.25,70.3,
4/04/2024 15:40,34.22,70.34,
4/04/2024 15:30,34.19,70.38,
4/04/2024 15:20,34.16,70.42,
4/04/2024 15:10,34.13,70.46,
4/04/2024 15:00,34.1,70.5,
4/04/2024 14:50,34.07,70.54,
4/04/2024 14:40,34.05,70.57,
4/04/2024 14:30,34.05,70.33,
4/04/2024 14:20,34.11,70.16,
4/04/2024 14:10,34.17,69.99,
4/04/2024 14:00,34.22,69.83,
4/04/2024 13:50,34.28,69.66,
4/04/2024 13:40,34.34,69.5,
4/04/2024 13:30,34.39,69.33,
4/04/2024 13:20,34.45,69.17,
4/04/2024 13:10,34.51,69,
4/04/2024 13:00,34.56,68.84,
4/04/2024 12:50,34.31,68.2,
4/04/2024 12:40,34.37,68.32,
4/04/2024 12:30,34.42,68.43,
4/04/2024 12:20,34.48,68.55,
4/04/2024 12:10,34.53,68.66,
4/04/2024 12:00,34.59,68.78,
4/04/2024 11:50,34.64,68.89,
4/04/2024 11:40,34.7,69.01,
4/04/2024 11:30,34.75,69.12,
4/04/2024 11:20,34.8,69.23,
4/04/2024 11:10,34.8,68.87,
4/04/2024 11:00,34.75,68.75,
4/04/2024 10:50,34.7,68.64,
4/04/2024 10:40,34.65,68.53,
4/04/2024 10:30,34.6,68.42,
4/04/2024 10:20,34.55,68.31,
4/04/2024 10:10,34.5,68.2,
4/04/2024 10:00,34.45,68.09,
4/04/2024 9:50,34.4,67.98,
4/04/2024 9:40,34.36,67.87,
4/04/2024 9:30,34.49,68.01,
4/04/2024 9:20,34.53,67.91,
4/04/2024 9:10,34.56,67.82,
4/04/2024 9:00,34.6,67.73,
4/04/2024 8:50,34.63,67.64,
4/04/2024 8:40,34.67,67.54,
4/04/2024 8:30,34.7,67.45,
4/04/2024 8:20,34.74,67.36,
4/04/2024 8:10,34.77,67.27,
4/04/2024 8:00,34.8,67.18,
4/04/2024 7:50,34.42,67.52,
4/04/2024 7:40,34.47,67.4,
4/04/2024 7:30,34.52,67.29,
4/04/2024 7:20,34.56,67.18,
4/04/2024 7:10,34.61,67.07,
4/04/2024 7:00,34.65,66.95,
4/04/2024 6:50,34.7,66.84,
4/04/2024 6:40,34.74,66.73,
4/04/2024 6:30,34.79,66.62,
4/04/2024 6:20,34.83,66.51,
4/04/2024 6:10,34.42,66.84,
4/04/2024 6:00,34.45,66.72,
4/04/2024 5:50,34.48,66.61,
4/04/2024 5:40,34.51,66.5,
4/04/2024 5:30,34.54,66.39,
4/04/2024 5:20,34.57,66.28,
4/04/2024 5:10,34.6,66.17,
4/04/2024 5:00,34.63,66.06,
4/04/2024 4:50,34.66,65.95,
4/04/2024 4:40,34.68,65.84,
4/04/2024 4:30,34.59,64.7,
4/04/2024 4:20,34.56,64.87,
4/04/2024 4:10,34.53,65.03,
4/04/2024 4:00,34.51,65.19,
4/04/2024 3:50,34.48,65.35,
4/04/2024 3:40,34.46,65.51,
4/04/2024 3:30,34.43,65.67,
4/04/2024 3:20,34.41,65.83,
4/04/2024 3:10,34.38,65.99,
4/04/2024 3:00,34.36,66.15,
4/04/2024 2:50,34.68,65.05,
4/04/2024 2:40,34.65,64.95,
4/04/2024 2:30,34.62,64.86,
4/04/2024 2:20,34.59,64.77,
4/04/2024 2:10,34.56,64.67,
4/04/2024 2:00,34.53,64.58,
4/04/2024 1:50,34.5,64.49,
4/04/2024 1:40,34.47,64.39,
4/04/2024 1:30,34.44,64.3,
4/04/2024 1:20,34.42,64.21,
4/04/2024 1:10,34.31,64.81,
4/04/2024 1:00,34.36,64.67,
4/04/2024 0:50,34.41,64.54,
4/04/2024 0:40,34.46,64.41,
4/04/2024 0:30,34.51,64.28,
4/04/2024 0:20,34.55,64.14,
4/04/2024 0:10,34.6,64.01,
4/04/2024 0:00,34.65,63.88,
3/04/2024 23:50,34.7,63.75,
3/04/2024 23:40,34.74,63.62,
3/04/2024 23:30,34.31,64.38,
3/04/2024 23:20,34.35,64.24,
3/04/2024 23:10,34.38,64.11,
3/04/2024 23:00,34.41,63.98,
3/04/2024 22:50,34.45,63.84,
3/04/2024 22:40,34.48,63.71,
3/04/2024 22:30,34.51,63.58,
3/04/2024 22:20,34.55,63.44,
3/04/2024 22:10,34.58,63.31,
3/04/2024 22:00,34.61,63.18,
3/04/2024 21:50,34.55,63.76,
3/04/2024 21:40,34.52,63.64,
3/04/2024 21:30,34.49,63.52,
3/04/2024 21:20,34.47,63.4,
3/04/2024 21:10,34.44,63.28,
3/04/2024 21:00,34.41,63.16,
3/04/2024 20:50,34.39,63.04,
3/04/2024 20:40,34.36,62.92,
3/04/2024 20:30,34.33,62.8,
3/04/2024 20:20,34.31,62.68,
3/04/2024 20:10,34.31,63.44,
3/04/2024 20:00,34.35,63.27,
3/04/2024 19:50,34.38,63.1,
3/04/2024 19:40,34.41,62.94,
3/04/2024 19:30,34.45,62.77,
3/04/2024 19:20,34.48,62.61,
3/04/2024 19:10,34.51,62.44,
3/04/2024 19:00,34.55,62.28,
3/04/2024 18:50,34.58,62.11,
3/04/2024 18:40,34.61,61.95,
3/04/2024 18:30,34.68,62.6,
3/04/2024 18:20,34.63,62.42,
3/04/2024 18:10,34.59,62.24,
3/04/2024 18:00,34.55,62.07,
3/04/2024 17:50,34.51,61.89,
3/04/2024 17:40,34.47,61.71,
3/04/2024 17:30,34.43,61.54,
3/04/2024 17:20,34.39,61.36,
3/04/2024 17:10,34.35,61.18,
3/04/2024 17:00,34.31,61.01,
3/04/2024 16:50,34.05,61.59,
3/04/2024 16:40,34.11,60.86,
3/04/2024 16:30,34.17,60.14,
3/04/2024 16:20,34.22,59.41,
3/04/2024 16:10,34.28,58.69,
3/04/2024 16:00,34.33,57.96,
3/04/2024 15:50,34.39,57.24,
3/04/2024 15:40,34.44,56.51,
3/04/2024 15:30,34.5,55.79,
3/04/2024 15:20,34.55,55.07,
3/04/2024 15:10,34.42,51.63,
3/04/2024 15:00,34.4,54.07,
3/04/2024 14:50,34.39,56.51,
3/04/2024 14:40,34.37,58.95,
3/04/2024 14:30,34.36,61.39,
3/04/2024 14:20,34.34,63.82,
3/04/2024 14:10,34.33,66.26,
3/04/2024 14:00,34.31,68.7,
3/04/2024 13:50,34.3,71.14,
3/04/2024 13:40,34.29,73.57,
3/04/2024 13:30,34.33,73.13,
3/04/2024 13:20,34.36,72.93,
3/04/2024 13:10,34.38,72.74,
3/04/2024 13:00,34.41,72.54,
3/04/2024 12:50,34.43,72.35,
3/04/2024 12:40,34.46,72.15,
3/04/2024 12:30,34.48,71.96,
3/04/2024 12:20,34.51,71.76,
3/04/2024 12:10,34.53,71.57,
3/04/2024 12:00,34.55,71.38,
3/04/2024 11:50,34.74,56.96,
3/04/2024 11:40,34.69,58.5,
3/04/2024 11:30,34.64,60.04,
3/04/2024 11:20,34.59,61.58,
3/04/2024 11:10,34.54,63.12,
3/04/2024 11:00,34.5,64.66,
3/04/2024 10:50,34.45,66.2,
3/04/2024 10:40,34.4,67.74,
3/04/2024 10:30,34.35,69.28,
3/04/2024 10:20,34.31,70.82,
3/04/2024 10:10,34.31,72.45,
3/04/2024 10:00,34.34,68.49,
3/04/2024 9:50,34.37,64.54,
3/04/2024 9:40,34.39,60.59,
3/04/2024 9:30,34.42,56.64,
3/04/2024 9:20,34.45,52.68,
3/04/2024 9:10,34.47,48.73,
3/04/2024 9:00,34.5,44.78,
3/04/2024 8:50,34.53,40.83,
3/04/2024 8:40,34.55,36.88,
3/04/2024 8:30,34.55,72.18,
3/04/2024 8:20,34.52,72.07,
3/04/2024 8:10,34.5,71.97,
3/04/2024 8:00,34.47,71.87,
3/04/2024 7:50,34.45,71.77,
3/04/2024 7:40,34.42,71.67,
3/04/2024 7:30,34.4,71.57,
3/04/2024 7:20,34.37,71.47,
3/04/2024 7:10,34.35,71.37,
3/04/2024 7:00,34.33,71.27,
3/04/2024 6:50,34.33,72.01,
3/04/2024 6:40,34.36,71.92,
3/04/2024 6:30,34.38,71.84,
3/04/2024 6:20,34.41,71.76,
3/04/2024 6:10,34.43,71.67,
3/04/2024 6:00,34.46,71.59,
3/04/2024 5:50,34.48,71.51,
3/04/2024 5:40,34.51,71.42,
3/04/2024 5:30,34.53,71.34,
3/04/2024 5:20,34.55,71.26,
3/04/2024 5:10,34.33,71.5,
3/04/2024 5:00,34.36,71.34,
3/04/2024 4:50,34.38,71.19,
3/04/2024 4:40,34.41,71.04,
3/04/2024 4:30,34.43,70.89,
3/04/2024 4:20,34.46,70.73,
3/04/2024 4:10,34.48,70.58,
3/04/2024 4:00,34.51,70.43,
3/04/2024 3:50,34.53,70.28,
3/04/2024 3:40,34.55,70.13,
3/04/2024 3:30,34.29,70.35,
3/04/2024 3:20,34.32,70.42,
3/04/2024 3:10,34.35,70.49,
3/04/2024 3:00,34.38,70.55,
3/04/2024 2:50,34.41,70.62,
3/04/2024 2:40,34.44,70.69,
3/04/2024 2:30,34.47,70.75,
3/04/2024 2:20,34.5,70.82,
3/04/2024 2:10,34.53,70.89,
3/04/2024 2:00,34.55,70.95,
3/04/2024 1:50,34.55,70.29,
3/04/2024 1:40,34.52,70.37,
3/04/2024 1:30,34.49,70.45,
3/04/2024 1:20,34.47,70.53,
3/04/2024 1:10,34.44,70.61,
3/04/2024 1:00,34.41,70.69,
3/04/2024 0:50,34.39,70.77,
3/04/2024 0:40,34.36,70.85,
3/04/2024 0:30,34.33,70.93,
3/04/2024 0:20,34.31,71.01,
3/04/2024 0:10,34.24,71.17,
3/04/2024 0:00,34.28,71.04,
2/04/2024 23:50,34.31,70.92,
2/04/2024 23:40,34.35,70.79,
2/04/2024 23:30,34.38,70.67,
2/04/2024 23:20,34.42,70.54,
2/04/2024 23:10,34.45,70.42,
2/04/2024 23:00,34.49,70.29,
2/04/2024 22:50,34.52,70.17,
2/04/2024 22:40,34.55,70.05,
2/04/2024 22:30,34.55,70.83,
2/04/2024 22:20,34.52,70.74,
2/04/2024 22:10,34.49,70.65,
