Time,Temperature(℃),Humidity(%RH),MAC address(49:42:08:00:59:B8)
27/03/2024 17:10,30.85,52.35,
27/03/2024 17:00,30.75,54.77,
27/03/2024 16:50,30.65,57.19,
27/03/2024 16:40,30.55,59.61,
27/03/2024 16:30,30.46,62.03,
27/03/2024 16:20,30.52,37.15,
27/03/2024 16:10,30.6,40.08,
27/03/2024 16:00,30.68,43.01,
27/03/2024 15:50,30.76,45.93,
27/03/2024 15:40,30.84,48.86,
27/03/2024 15:30,30.92,51.78,
27/03/2024 15:20,31,54.71,
27/03/2024 15:10,31.08,57.63,
27/03/2024 15:00,31.16,60.56,
27/03/2024 14:50,31.24,63.48,
27/03/2024 14:40,30.87,63.43,
27/03/2024 14:30,30.94,62.93,
27/03/2024 14:20,31.01,62.44,
27/03/2024 14:10,31.08,61.95,
27/03/2024 14:00,31.15,61.46,
27/03/2024 13:50,31.22,60.96,
27/03/2024 13:40,31.29,60.47,
27/03/2024 13:30,31.36,59.98,
27/03/2024 13:20,31.43,59.49,
27/03/2024 13:10,31.49,59,
27/03/2024 13:00,30.88,62.72,
27/03/2024 12:50,30.97,62.16,
27/03/2024 12:40,31.06,61.61,
27/03/2024 12:30,31.14,61.05,
27/03/2024 12:20,31.23,60.5,
27/03/2024 12:10,31.31,59.94,
27/03/2024 12:00,31.4,59.39,
27/03/2024 11:50,31.48,58.83,
27/03/2024 11:40,31.57,58.28,
27/03/2024 11:30,31.65,57.73,
27/03/2024 11:20,30.67,61.91,
27/03/2024 11:10,30.78,61.45,
27/03/2024 11:00,30.88,60.99,
27/03/2024 10:50,30.98,60.54,
27/03/2024 10:40,31.08,60.08,
27/03/2024 10:30,31.19,59.62,
27/03/2024 10:20,31.29,59.17,
27/03/2024 10:10,31.39,58.71,
27/03/2024 10:00,31.49,58.25,
27/03/2024 9:50,31.59,57.8,
27/03/2024 9:40,30.89,61.24,
27/03/2024 9:30,30.97,60.83,
27/03/2024 9:20,31.04,60.42,
27/03/2024 9:10,31.12,60.02,
27/03/2024 9:00,31.19,59.61,
27/03/2024 8:50,31.27,59.2,
27/03/2024 8:40,31.34,58.8,
27/03/2024 8:30,31.42,58.39,
27/03/2024 8:20,31.49,57.98,
27/03/2024 8:10,31.56,57.58,
27/03/2024 8:00,31.6,61.14,
27/03/2024 7:50,31.5,60.76,
27/03/2024 7:40,31.4,60.38,
27/03/2024 7:30,31.31,60.01,
27/03/2024 7:20,31.21,59.63,
27/03/2024 7:10,31.12,59.26,
27/03/2024 7:00,31.02,58.88,
27/03/2024 6:50,30.93,58.51,
27/03/2024 6:40,30.83,58.13,
27/03/2024 6:30,30.74,57.76,
27/03/2024 6:20,30.42,60.44,
27/03/2024 6:10,30.54,60.03,
27/03/2024 6:00,30.65,59.63,
27/03/2024 5:50,30.76,59.23,
27/03/2024 5:40,30.87,58.82,
27/03/2024 5:30,30.99,58.42,
27/03/2024 5:20,31.1,58.02,
27/03/2024 5:10,31.21,57.61,
27/03/2024 5:00,31.32,57.21,
27/03/2024 4:50,31.43,56.81,
27/03/2024 4:40,30.39,60.03,
27/03/2024 4:30,30.51,59.34,
27/03/2024 4:20,30.63,58.66,
27/03/2024 4:10,30.74,57.98,
27/03/2024 4:00,30.86,57.3,
27/03/2024 3:50,30.97,56.62,
27/03/2024 3:40,31.09,55.94,
27/03/2024 3:30,31.2,55.26,
27/03/2024 3:20,31.32,54.58,
27/03/2024 3:10,31.43,53.9,
27/03/2024 3:00,31.12,56.29,
27/03/2024 2:50,31.06,56.62,
27/03/2024 2:40,31,56.95,
27/03/2024 2:30,30.95,57.27,
27/03/2024 2:20,30.89,57.6,
27/03/2024 2:10,30.83,57.93,
27/03/2024 2:00,30.78,58.25,
27/03/2024 1:50,30.72,58.58,
27/03/2024 1:40,30.66,58.91,
27/03/2024 1:30,30.61,59.23,
27/03/2024 1:20,31.24,59.68,
27/03/2024 1:10,31.14,59.16,
27/03/2024 1:00,31.04,58.64,
27/03/2024 0:50,30.95,58.12,
27/03/2024 0:40,30.85,57.6,
27/03/2024 0:30,30.75,57.08,
27/03/2024 0:20,30.66,56.56,
27/03/2024 0:10,30.56,56.04,
27/03/2024 0:00,30.46,55.52,
26/03/2024 23:50,30.37,55,
26/03/2024 23:40,31.34,54.27,
26/03/2024 23:30,31.23,54.95,
26/03/2024 23:20,31.13,55.62,
26/03/2024 23:10,31.03,56.29,
26/03/2024 23:00,30.93,56.96,
26/03/2024 22:50,30.82,57.63,
26/03/2024 22:40,30.72,58.3,
26/03/2024 22:30,30.62,58.97,
26/03/2024 22:20,30.52,59.64,
26/03/2024 22:10,30.42,60.31,
26/03/2024 22:00,30.13,59.92,
26/03/2024 21:50,30.28,59.17,
26/03/2024 21:40,30.42,58.43,
26/03/2024 21:30,30.57,57.69,
26/03/2024 21:20,30.71,56.95,
26/03/2024 21:10,30.86,56.2,
26/03/2024 21:00,31,55.46,
26/03/2024 20:50,31.15,54.72,
26/03/2024 20:40,31.29,53.98,
26/03/2024 20:30,31.43,53.24,
26/03/2024 20:20,30.81,59.71,
26/03/2024 20:10,30.89,59.31,
26/03/2024 20:00,30.96,58.91,
26/03/2024 19:50,31.04,58.51,
26/03/2024 19:40,31.11,58.11,
26/03/2024 19:30,31.19,57.71,
26/03/2024 19:20,31.26,57.31,
26/03/2024 19:10,31.34,56.91,
26/03/2024 19:00,31.41,56.51,
26/03/2024 18:50,31.48,56.12,
26/03/2024 18:40,30.65,59.62,
26/03/2024 18:30,30.73,59.27,
26/03/2024 18:20,30.81,58.93,
26/03/2024 18:10,30.89,58.58,
26/03/2024 18:00,30.97,58.24,
26/03/2024 17:50,31.05,57.89,
26/03/2024 17:40,31.13,57.55,
26/03/2024 17:30,31.21,57.2,
26/03/2024 17:20,31.29,56.86,
26/03/2024 17:10,31.37,56.52,
26/03/2024 17:00,31.64,59.22,
26/03/2024 16:50,31.54,58.59,
26/03/2024 16:40,31.44,57.97,
26/03/2024 16:30,31.34,57.35,
26/03/2024 16:20,31.24,56.72,
26/03/2024 16:10,31.14,56.1,
26/03/2024 16:00,31.04,55.48,
26/03/2024 15:50,30.94,54.85,
26/03/2024 15:40,30.84,54.23,
26/03/2024 15:30,30.74,53.61,
26/03/2024 15:20,30.74,58.74,
26/03/2024 15:10,30.83,58.33,
26/03/2024 15:00,30.91,57.93,
26/03/2024 14:50,30.99,57.52,
26/03/2024 14:40,31.08,57.12,
26/03/2024 14:30,31.16,56.71,
26/03/2024 14:20,31.24,56.31,
26/03/2024 14:10,31.33,55.9,
26/03/2024 14:00,31.41,55.5,
26/03/2024 13:50,31.49,55.1,
26/03/2024 13:40,30.77,58.47,
26/03/2024 13:30,30.84,58.05,
26/03/2024 13:20,30.91,57.63,
26/03/2024 13:10,30.97,57.21,
26/03/2024 13:00,31.04,56.79,
26/03/2024 12:50,31.11,56.37,
26/03/2024 12:40,31.17,55.95,
26/03/2024 12:30,31.24,55.53,
26/03/2024 12:20,31.31,55.11,
26/03/2024 12:10,31.37,54.7,
26/03/2024 12:00,30.87,57.21,
26/03/2024 11:50,30.94,56.61,
26/03/2024 11:40,31.01,56.01,
26/03/2024 11:30,31.08,55.42,
26/03/2024 11:20,31.15,54.82,
26/03/2024 11:10,31.22,54.23,
26/03/2024 11:00,31.29,53.63,
26/03/2024 10:50,31.36,53.04,
26/03/2024 10:40,31.43,52.44,
26/03/2024 10:30,31.49,51.85,
26/03/2024 10:20,31.09,55.47,
26/03/2024 10:10,31.18,54.88,
26/03/2024 10:00,31.26,54.3,
26/03/2024 9:50,31.34,53.72,
26/03/2024 9:40,31.43,53.14,
26/03/2024 9:30,31.51,52.55,
26/03/2024 9:20,31.59,51.97,
26/03/2024 9:10,31.68,51.39,
26/03/2024 9:00,31.76,50.81,
26/03/2024 8:50,31.84,50.23,
26/03/2024 8:40,31.74,54.14,
26/03/2024 8:30,31.67,53.61,
26/03/2024 8:20,31.6,53.09,
26/03/2024 8:10,31.53,52.57,
26/03/2024 8:00,31.46,52.05,
26/03/2024 7:50,31.39,51.53,
26/03/2024 7:40,31.32,51.01,
26/03/2024 7:30,31.25,50.49,
26/03/2024 7:20,31.18,49.97,
26/03/2024 7:10,31.12,49.45,
26/03/2024 7:00,31.64,53.83,
26/03/2024 6:50,31.55,53.28,
26/03/2024 6:40,31.46,52.73,
26/03/2024 6:30,31.38,52.18,
26/03/2024 6:20,31.29,51.63,
26/03/2024 6:10,31.21,51.08,
26/03/2024 6:00,31.12,50.53,
26/03/2024 5:50,31.04,49.98,
26/03/2024 5:40,30.95,49.43,
26/03/2024 5:30,30.87,48.89,
26/03/2024 5:20,31.61,48.27,
26/03/2024 5:10,31.5,48.86,
26/03/2024 5:00,31.39,49.44,
26/03/2024 4:50,31.28,50.02,
26/03/2024 4:40,31.17,50.6,
26/03/2024 4:30,31.06,51.18,
26/03/2024 4:20,30.95,51.76,
26/03/2024 4:10,30.84,52.34,
26/03/2024 4:00,30.73,52.92,
26/03/2024 3:50,30.63,53.5,
26/03/2024 3:40,30.81,48.12,
26/03/2024 3:30,30.87,48.74,
26/03/2024 3:20,30.93,49.35,
26/03/2024 3:10,30.99,49.96,
26/03/2024 3:00,31.05,50.58,
26/03/2024 2:50,31.11,51.19,
26/03/2024 2:40,31.17,51.8,
26/03/2024 2:30,31.23,52.42,
26/03/2024 2:20,31.29,53.03,
26/03/2024 2:10,31.34,53.64,
26/03/2024 2:00,31.56,47.64,
26/03/2024 1:50,31.45,48.34,
26/03/2024 1:40,31.34,49.04,
26/03/2024 1:30,31.24,49.74,
26/03/2024 1:20,31.13,50.44,
26/03/2024 1:10,31.03,51.14,
26/03/2024 1:00,30.92,51.84,
26/03/2024 0:50,30.82,52.54,
26/03/2024 0:40,30.71,53.24,
26/03/2024 0:30,30.61,53.93,
26/03/2024 0:20,31.48,48.52,
26/03/2024 0:10,31.37,49.22,
26/03/2024 0:00,31.26,49.91,
25/03/2024 23:50,31.15,50.6,
25/03/2024 23:40,31.04,51.29,
25/03/2024 23:30,30.93,51.99,
25/03/2024 23:20,30.82,52.68,
25/03/2024 23:10,30.71,53.37,
25/03/2024 23:00,30.6,54.06,
25/03/2024 22:50,30.49,54.75,
25/03/2024 22:40,31.49,49.14,
25/03/2024 22:30,31.38,49.93,
25/03/2024 22:20,31.28,50.71,
25/03/2024 22:10,31.18,51.49,
25/03/2024 22:00,31.07,52.27,
25/03/2024 21:50,30.97,53.06,
25/03/2024 21:40,30.87,53.84,
25/03/2024 21:30,30.76,54.62,
25/03/2024 21:20,30.66,55.4,
25/03/2024 21:10,30.56,56.18,
25/03/2024 21:00,31.31,53.11,
25/03/2024 20:50,31.22,53.5,
25/03/2024 20:40,31.14,53.89,
25/03/2024 20:30,31.06,54.28,
25/03/2024 20:20,30.98,54.67,
25/03/2024 20:10,30.89,55.06,
25/03/2024 20:00,30.81,55.45,
25/03/2024 19:50,30.73,55.84,
25/03/2024 19:40,30.65,56.23,
25/03/2024 19:30,30.57,56.61,
25/03/2024 19:20,30.81,56.82,
25/03/2024 19:10,30.88,56.26,
25/03/2024 19:00,30.95,55.71,
25/03/2024 18:50,31.02,55.15,
25/03/2024 18:40,31.09,54.6,
25/03/2024 18:30,31.16,54.04,
25/03/2024 18:20,31.23,53.49,
25/03/2024 18:10,31.3,52.93,
25/03/2024 18:00,31.37,52.38,
25/03/2024 17:50,31.43,51.83,
25/03/2024 17:40,30.74,62.16,
25/03/2024 17:30,30.84,60.01,
25/03/2024 17:20,30.93,57.86,
25/03/2024 17:10,31.02,55.72,
25/03/2024 17:00,31.11,53.57,
25/03/2024 16:50,31.2,51.43,
25/03/2024 16:40,31.29,49.28,
25/03/2024 16:30,31.38,47.14,
25/03/2024 16:20,31.47,44.99,
25/03/2024 16:10,31.56,42.85,
25/03/2024 16:00,31.43,61.77,
25/03/2024 15:50,31.34,61.04,
25/03/2024 15:40,31.25,60.32,
25/03/2024 15:30,31.16,59.6,
25/03/2024 15:20,31.07,58.88,
25/03/2024 15:10,30.98,58.16,
25/03/2024 15:00,30.89,57.44,
25/03/2024 14:50,30.8,56.72,
25/03/2024 14:40,30.71,56,
25/03/2024 14:30,30.62,55.28,
25/03/2024 14:20,30.37,58.2,
25/03/2024 14:10,30.49,55.03,
25/03/2024 14:00,30.61,51.86,
25/03/2024 13:50,30.73,48.7,
25/03/2024 13:40,30.85,45.53,
25/03/2024 13:30,30.96,42.36,
25/03/2024 13:20,31.08,39.2,
25/03/2024 13:10,31.2,36.03,
25/03/2024 13:00,31.32,32.86,
25/03/2024 12:50,31.43,29.7,
25/03/2024 12:40,31.49,61.16,
25/03/2024 12:30,31.42,60.66,
25/03/2024 12:20,31.35,60.17,
25/03/2024 12:10,31.28,59.68,
25/03/2024 12:00,31.21,59.19,
25/03/2024 11:50,31.14,58.7,
25/03/2024 11:40,31.07,58.21,
25/03/2024 11:30,31,57.72,
25/03/2024 11:20,30.93,57.23,
25/03/2024 11:10,30.87,56.74,
25/03/2024 11:00,31.56,60.44,
25/03/2024 10:50,31.48,59.96,
25/03/2024 10:40,31.4,59.48,
25/03/2024 10:30,31.33,59,
25/03/2024 10:20,31.25,58.52,
25/03/2024 10:10,31.17,58.05,
25/03/2024 10:00,31.1,57.57,
25/03/2024 9:50,31.02,57.09,
25/03/2024 9:40,30.94,56.61,
25/03/2024 9:30,30.87,56.14,
25/03/2024 9:20,31.84,54.11,
25/03/2024 9:10,31.73,54.71,
25/03/2024 9:00,31.62,55.31,
25/03/2024 8:50,31.51,55.91,
25/03/2024 8:40,31.4,56.51,
25/03/2024 8:30,31.3,57.11,
25/03/2024 8:20,31.19,57.71,
25/03/2024 8:10,31.08,58.31,
25/03/2024 8:00,30.97,58.91,
25/03/2024 7:50,30.87,59.5,
25/03/2024 7:40,31.61,59.46,
25/03/2024 7:30,31.52,58.79,
25/03/2024 7:20,31.44,58.12,
25/03/2024 7:10,31.36,57.46,
25/03/2024 7:00,31.28,56.79,
25/03/2024 6:50,31.2,56.13,
25/03/2024 6:40,31.12,55.46,
25/03/2024 6:30,31.04,54.8,
25/03/2024 6:20,30.96,54.13,
25/03/2024 6:10,30.88,53.47,
25/03/2024 6:00,30.42,58.58,
25/03/2024 5:50,30.52,58.08,
25/03/2024 5:40,30.62,57.58,
25/03/2024 5:30,30.72,57.08,
25/03/2024 5:20,30.82,56.58,
25/03/2024 5:10,30.92,56.08,
25/03/2024 5:00,31.02,55.58,
25/03/2024 4:50,31.12,55.08,
25/03/2024 4:40,31.22,54.58,
25/03/2024 4:30,31.31,54.08,
25/03/2024 4:20,31.61,58.4,
25/03/2024 4:10,31.48,57.67,
25/03/2024 4:00,31.36,56.95,
25/03/2024 3:50,31.23,56.23,
25/03/2024 3:40,31.11,55.51,
25/03/2024 3:30,30.98,54.78,
25/03/2024 3:20,30.86,54.06,
25/03/2024 3:10,30.73,53.34,
25/03/2024 3:00,30.61,52.62,
25/03/2024 2:50,30.49,51.9,
25/03/2024 2:40,31.24,53.18,
25/03/2024 2:30,31.14,53.67,
25/03/2024 2:20,31.05,54.16,
25/03/2024 2:10,30.96,54.65,
25/03/2024 2:00,30.87,55.14,
25/03/2024 1:50,30.78,55.63,
25/03/2024 1:40,30.69,56.12,
25/03/2024 1:30,30.6,56.61,
25/03/2024 1:20,30.51,57.1,
25/03/2024 1:10,30.42,57.59,
25/03/2024 1:00,31.36,53.53,
25/03/2024 0:50,31.25,54.02,
25/03/2024 0:40,31.14,54.51,
25/03/2024 0:30,31.03,54.99,
25/03/2024 0:20,30.92,55.48,
25/03/2024 0:10,30.82,55.96,
25/03/2024 0:00,30.71,56.45,
24/03/2024 23:50,30.6,56.93,
24/03/2024 23:40,30.49,57.42,
24/03/2024 23:30,30.39,57.9,
24/03/2024 23:20,30.49,57.81,
24/03/2024 23:10,30.59,57.24,
24/03/2024 23:00,30.68,56.67,
24/03/2024 22:50,30.78,56.11,
24/03/2024 22:40,30.87,55.54,
24/03/2024 22:30,30.97,54.97,
24/03/2024 22:20,31.06,54.41,
24/03/2024 22:10,31.16,53.84,
24/03/2024 22:00,31.25,53.27,
24/03/2024 21:50,31.34,52.71,
24/03/2024 21:40,31.63,51.41,
24/03/2024 21:30,31.51,52.13,
24/03/2024 21:20,31.39,52.85,
24/03/2024 21:10,31.28,53.56,
24/03/2024 21:00,31.16,54.28,
24/03/2024 20:50,31.05,55,
24/03/2024 20:40,30.93,55.71,
24/03/2024 20:30,30.82,56.43,
24/03/2024 20:20,30.7,57.15,
24/03/2024 20:10,30.59,57.86,
24/03/2024 20:00,30.99,58.14,
24/03/2024 19:50,31.09,57.6,
24/03/2024 19:40,31.18,57.06,
24/03/2024 19:30,31.28,56.53,
24/03/2024 19:20,31.37,55.99,
24/03/2024 19:10,31.47,55.46,
24/03/2024 19:00,31.56,54.92,
24/03/2024 18:50,31.66,54.39,
24/03/2024 18:40,31.75,53.85,
24/03/2024 18:30,31.84,53.32,
24/03/2024 18:20,30.87,58.36,
24/03/2024 18:10,30.97,57.78,
24/03/2024 18:00,31.07,57.21,
24/03/2024 17:50,31.16,56.64,
24/03/2024 17:40,31.26,56.06,
24/03/2024 17:30,31.35,55.49,
24/03/2024 17:20,31.45,54.92,
24/03/2024 17:10,31.54,54.34,
24/03/2024 17:00,31.64,53.77,
24/03/2024 16:50,31.73,53.2,
24/03/2024 16:40,31.81,57.42,
24/03/2024 16:30,31.71,56.9,
24/03/2024 16:20,31.61,56.38,
24/03/2024 16:10,31.51,55.87,
24/03/2024 16:00,31.41,55.35,
24/03/2024 15:50,31.32,54.83,
24/03/2024 15:40,31.22,54.32,
24/03/2024 15:30,31.12,53.8,
24/03/2024 15:20,31.02,53.28,
24/03/2024 15:10,30.93,52.77,
24/03/2024 15:00,31.61,53.08,
24/03/2024 14:50,31.56,53.44,
24/03/2024 14:40,31.51,53.8,
24/03/2024 14:30,31.46,54.15,
24/03/2024 14:20,31.41,54.51,
24/03/2024 14:10,31.36,54.86,
24/03/2024 14:00,31.31,55.22,
24/03/2024 13:50,31.26,55.57,
24/03/2024 13:40,31.21,55.93,
24/03/2024 13:30,31.16,56.28,
24/03/2024 13:20,31.82,51.53,
24/03/2024 13:10,31.73,52.18,
24/03/2024 13:00,31.64,52.83,
24/03/2024 12:50,31.55,53.47,
24/03/2024 12:40,31.46,54.12,
24/03/2024 12:30,31.37,54.76,
24/03/2024 12:20,31.28,55.41,
24/03/2024 12:10,31.19,56.05,
24/03/2024 12:00,31.1,56.7,
24/03/2024 11:50,31.02,57.34,
24/03/2024 11:40,30.93,57.7,
24/03/2024 11:30,31.04,57.18,
24/03/2024 11:20,31.14,56.67,
24/03/2024 11:10,31.25,56.16,
24/03/2024 11:00,31.35,55.64,
24/03/2024 10:50,31.46,55.13,
24/03/2024 10:40,31.56,54.62,
24/03/2024 10:30,31.67,54.1,
24/03/2024 10:20,31.77,53.59,
24/03/2024 10:10,31.87,53.08,
24/03/2024 10:00,31.62,58.26,
24/03/2024 9:50,31.52,57.9,
24/03/2024 9:40,31.43,57.54,
24/03/2024 9:30,31.33,57.18,
24/03/2024 9:20,31.24,56.82,
24/03/2024 9:10,31.14,56.46,
24/03/2024 9:00,31.05,56.1,
24/03/2024 8:50,30.95,55.74,
24/03/2024 8:40,30.86,55.38,
24/03/2024 8:30,30.77,55.03,
24/03/2024 8:20,31.39,54.9,
24/03/2024 8:10,31.3,55.29,
24/03/2024 8:00,31.21,55.68,
24/03/2024 7:50,31.13,56.07,
24/03/2024 7:40,31.04,56.46,
24/03/2024 7:30,30.95,56.85,
24/03/2024 7:20,30.87,57.24,
24/03/2024 7:10,30.78,57.63,
24/03/2024 7:00,30.69,58.02,
24/03/2024 6:50,30.61,58.4,
24/03/2024 6:40,31.36,59,
24/03/2024 6:30,31.25,58.46,
24/03/2024 6:20,31.14,57.93,
24/03/2024 6:10,31.03,57.4,
24/03/2024 6:00,30.92,56.87,
24/03/2024 5:50,30.81,56.33,
24/03/2024 5:40,30.7,55.8,
24/03/2024 5:30,30.59,55.27,
24/03/2024 5:20,30.48,54.74,
24/03/2024 5:10,30.37,54.21,
24/03/2024 5:00,31.46,51.76,
24/03/2024 4:50,31.33,52.48,
24/03/2024 4:40,31.21,53.19,
24/03/2024 4:30,31.09,53.9,
24/03/2024 4:20,30.97,54.62,
24/03/2024 4:10,30.85,55.33,
24/03/2024 4:00,30.73,56.04,
24/03/2024 3:50,30.61,56.76,
24/03/2024 3:40,30.49,57.47,
24/03/2024 3:30,30.37,58.18,
24/03/2024 3:20,30.12,58.37,
24/03/2024 3:10,30.28,57.57,
24/03/2024 3:00,30.43,56.78,
24/03/2024 2:50,30.58,55.99,
24/03/2024 2:40,30.73,55.2,
24/03/2024 2:30,30.89,54.4,
24/03/2024 2:20,31.04,53.61,
24/03/2024 2:10,31.19,52.82,
24/03/2024 2:00,31.34,52.03,
24/03/2024 1:50,31.49,51.24,
24/03/2024 1:40,31.24,58.03,
24/03/2024 1:30,31.14,57.45,
24/03/2024 1:20,31.04,56.88,
24/03/2024 1:10,30.95,56.31,
24/03/2024 1:00,30.85,55.74,
24/03/2024 0:50,30.75,55.17,
24/03/2024 0:40,30.66,54.6,
24/03/2024 0:30,30.56,54.03,
24/03/2024 0:20,30.46,53.46,
24/03/2024 0:10,30.37,52.89,
24/03/2024 0:00,31.14,54.05,
23/03/2024 23:50,31.03,54.51,
23/03/2024 23:40,30.92,54.97,
23/03/2024 23:30,30.81,55.42,
23/03/2024 23:20,30.7,55.88,
23/03/2024 23:10,30.59,56.33,
23/03/2024 23:00,30.48,56.79,
23/03/2024 22:50,30.37,57.24,
23/03/2024 22:40,30.26,57.7,
23/03/2024 22:30,30.15,58.15,
23/03/2024 22:20,30.37,51.61,
23/03/2024 22:10,30.5,52.32,
23/03/2024 22:00,30.62,53.03,
23/03/2024 21:50,30.74,53.73,
23/03/2024 21:40,30.86,54.44,
23/03/2024 21:30,30.98,55.14,
23/03/2024 21:20,31.1,55.85,
23/03/2024 21:10,31.22,56.55,
23/03/2024 21:00,31.34,57.26,
23/03/2024 20:50,31.46,57.96,
23/03/2024 20:40,30.62,52.61,
23/03/2024 20:30,30.74,53.18,
23/03/2024 20:20,30.86,53.74,
23/03/2024 20:10,30.98,54.3,
23/03/2024 20:00,31.1,54.86,
23/03/2024 19:50,31.21,55.43,
23/03/2024 19:40,31.33,55.99,
23/03/2024 19:30,31.45,56.55,
23/03/2024 19:20,31.57,57.11,
23/03/2024 19:10,31.68,57.67,
23/03/2024 19:00,31.81,54.62,
23/03/2024 18:50,31.73,55.11,
23/03/2024 18:40,31.65,55.59,
23/03/2024 18:30,31.58,56.07,
23/03/2024 18:20,31.5,56.56,
23/03/2024 18:10,31.42,57.04,
23/03/2024 18:00,31.35,57.52,
23/03/2024 17:50,31.27,58.01,
23/03/2024 17:40,31.19,58.49,
23/03/2024 17:30,31.12,58.97,
23/03/2024 17:20,30.87,61.17,
23/03/2024 17:10,30.96,60.63,
23/03/2024 17:00,31.04,60.1,
23/03/2024 16:50,31.12,59.56,
23/03/2024 16:40,31.2,59.03,
23/03/2024 16:30,31.29,58.49,
23/03/2024 16:20,31.37,57.96,
23/03/2024 16:10,31.45,57.42,
23/03/2024 16:00,31.53,56.89,
23/03/2024 15:50,31.61,56.36,
23/03/2024 15:40,31.61,60.89,
23/03/2024 15:30,31.51,60.42,
23/03/2024 15:20,31.41,59.95,
23/03/2024 15:10,31.32,59.48,
23/03/2024 15:00,31.22,59.01,
23/03/2024 14:50,31.12,58.54,
23/03/2024 14:40,31.03,58.07,
23/03/2024 14:30,30.93,57.6,
23/03/2024 14:20,30.83,57.13,
23/03/2024 14:10,30.74,56.66,
23/03/2024 14:00,30.81,60.77,
23/03/2024 13:50,30.9,60.21,
23/03/2024 13:40,30.99,59.65,
23/03/2024 13:30,31.08,59.09,
23/03/2024 13:20,31.17,58.53,
23/03/2024 13:10,31.26,57.98,
23/03/2024 13:00,31.35,57.42,
23/03/2024 12:50,31.44,56.86,
23/03/2024 12:40,31.53,56.3,
23/03/2024 12:30,31.61,55.75,
23/03/2024 12:20,30.74,60.62,
23/03/2024 12:10,30.82,60.05,
23/03/2024 12:00,30.9,59.48,
23/03/2024 11:50,30.97,58.91,
23/03/2024 11:40,31.05,58.34,
23/03/2024 11:30,31.13,57.78,
23/03/2024 11:20,31.2,57.21,
23/03/2024 11:10,31.28,56.64,
23/03/2024 11:00,31.36,56.07,
23/03/2024 10:50,31.43,55.51,
23/03/2024 10:40,30.81,60.4,
23/03/2024 10:30,30.9,59.84,
23/03/2024 10:20,30.99,59.29,
23/03/2024 10:10,31.08,58.73,
23/03/2024 10:00,31.17,58.18,
23/03/2024 9:50,31.25,57.62,
23/03/2024 9:40,31.34,57.07,
23/03/2024 9:30,31.43,56.51,
23/03/2024 9:20,31.52,55.96,
23/03/2024 9:10,31.6,55.41,
23/03/2024 9:00,31.66,59.72,
23/03/2024 8:50,31.55,59.18,
23/03/2024 8:40,31.45,58.65,
23/03/2024 8:30,31.35,58.11,
23/03/2024 8:20,31.25,57.58,
23/03/2024 8:10,31.14,57.04,
23/03/2024 8:00,31.04,56.51,
23/03/2024 7:50,30.94,55.97,
23/03/2024 7:40,30.84,55.44,
23/03/2024 7:30,30.74,54.91,
23/03/2024 7:20,31.31,55.16,
23/03/2024 7:10,31.22,55.66,
23/03/2024 7:00,31.14,56.15,
23/03/2024 6:50,31.06,56.64,
23/03/2024 6:40,30.97,57.14,
23/03/2024 6:30,30.89,57.63,
23/03/2024 6:20,30.81,58.12,
23/03/2024 6:10,30.72,58.62,
23/03/2024 6:00,30.64,59.11,
23/03/2024 5:50,30.56,59.6,
23/03/2024 5:40,31.36,52.85,
23/03/2024 5:30,31.25,53.52,
23/03/2024 5:20,31.15,54.18,
23/03/2024 5:10,31.05,54.84,
23/03/2024 5:00,30.94,55.51,
23/03/2024 4:50,30.84,56.17,
23/03/2024 4:40,30.74,56.83,
23/03/2024 4:30,30.63,57.5,
23/03/2024 4:20,30.53,58.16,
23/03/2024 4:10,30.43,58.82,
23/03/2024 4:00,31.17,52.4,
23/03/2024 3:50,31.08,53.1,
23/03/2024 3:40,30.99,53.8,
23/03/2024 3:30,30.91,54.49,
23/03/2024 3:20,30.82,55.19,
23/03/2024 3:10,30.74,55.89,
23/03/2024 3:00,30.65,56.58,
23/03/2024 2:50,30.57,57.28,
23/03/2024 2:40,30.48,57.98,
23/03/2024 2:30,30.4,58.67,
23/03/2024 2:20,31.14,51.83,
23/03/2024 2:10,31.05,52.58,
23/03/2024 2:00,30.96,53.33,
23/03/2024 1:50,30.88,54.08,
23/03/2024 1:40,30.79,54.83,
23/03/2024 1:30,30.71,55.57,
23/03/2024 1:20,30.62,56.32,
23/03/2024 1:10,30.54,57.07,
23/03/2024 1:00,30.45,57.82,
23/03/2024 0:50,30.37,58.56,
23/03/2024 0:40,30.24,51.86,
23/03/2024 0:30,30.36,52.59,
23/03/2024 0:20,30.48,53.32,
23/03/2024 0:10,30.6,54.05,
23/03/2024 0:00,30.72,54.78,
22/03/2024 23:50,30.84,55.51,
22/03/2024 23:40,30.96,56.24,
22/03/2024 23:30,31.08,56.97,
22/03/2024 23:20,31.2,57.7,
22/03/2024 23:10,31.31,58.42,
22/03/2024 23:00,30.37,58.31,
22/03/2024 22:50,30.47,57.7,
22/03/2024 22:40,30.57,57.09,
22/03/2024 22:30,30.66,56.48,
22/03/2024 22:20,30.76,55.87,
22/03/2024 22:10,30.85,55.26,
22/03/2024 22:00,30.95,54.65,
22/03/2024 21:50,31.04,54.04,
22/03/2024 21:40,31.14,53.43,
22/03/2024 21:30,31.23,52.83,
22/03/2024 21:20,30.24,57.99,
22/03/2024 21:10,30.38,57.22,
22/03/2024 21:00,30.52,56.45,
22/03/2024 20:50,30.66,55.68,
