Time,Temperature(℃),Humidity(%RH),MAC address(49:42:08:00:45:D3)
25/03/2024 17:50,31.05,56.61,
25/03/2024 17:40,30.92,58.85,
25/03/2024 17:30,30.88,57.23,
25/03/2024 17:20,30.85,55.61,
25/03/2024 17:10,30.82,54,
25/03/2024 17:00,30.78,52.38,
25/03/2024 16:50,30.75,50.76,
25/03/2024 16:40,30.72,49.15,
25/03/2024 16:30,30.68,47.53,
25/03/2024 16:20,30.65,45.91,
25/03/2024 16:10,30.62,44.3,
25/03/2024 16:00,30.61,69.63,
25/03/2024 15:50,30.68,64.45,
25/03/2024 15:40,30.75,59.27,
25/03/2024 15:30,30.82,54.1,
25/03/2024 15:20,30.89,48.92,
25/03/2024 15:10,30.96,43.75,
25/03/2024 15:00,31.03,38.57,
25/03/2024 14:50,31.1,33.4,
25/03/2024 14:40,31.17,28.22,
25/03/2024 14:30,31.24,23.05,
25/03/2024 14:20,31.17,69.78,
25/03/2024 14:10,31.14,69.73,
25/03/2024 14:00,31.11,69.69,
25/03/2024 13:50,31.08,69.65,
25/03/2024 13:40,31.05,69.61,
25/03/2024 13:30,31.03,69.57,
25/03/2024 13:20,31,69.53,
25/03/2024 13:10,30.97,69.49,
25/03/2024 13:00,30.94,69.45,
25/03/2024 12:50,30.92,69.41,
25/03/2024 12:40,30.92,69.55,
25/03/2024 12:30,30.96,69.5,
25/03/2024 12:20,31,69.46,
25/03/2024 12:10,31.03,69.42,
25/03/2024 12:00,31.07,69.37,
25/03/2024 11:50,31.1,69.33,
25/03/2024 11:40,31.14,69.29,
25/03/2024 11:30,31.17,69.24,
25/03/2024 11:20,31.21,69.2,
25/03/2024 11:10,31.24,69.16,
25/03/2024 11:00,31.24,69.01,
25/03/2024 10:50,31.21,68.95,
25/03/2024 10:40,31.18,68.89,
25/03/2024 10:30,31.15,68.83,
25/03/2024 10:20,31.12,68.77,
25/03/2024 10:10,31.09,68.71,
25/03/2024 10:00,31.06,68.65,
25/03/2024 9:50,31.03,68.59,
25/03/2024 9:40,31,68.53,
25/03/2024 9:30,30.98,68.47,
25/03/2024 9:20,30.89,68.57,
25/03/2024 9:10,30.93,68.51,
25/03/2024 9:00,30.96,68.45,
25/03/2024 8:50,30.99,68.39,
25/03/2024 8:40,31.03,68.33,
25/03/2024 8:30,31.06,68.27,
25/03/2024 8:20,31.09,68.21,
25/03/2024 8:10,31.13,68.15,
25/03/2024 8:00,31.16,68.09,
25/03/2024 7:50,31.19,68.03,
25/03/2024 7:40,31.24,68.01,
25/03/2024 7:30,31.2,67.9,
25/03/2024 7:20,31.16,67.8,
25/03/2024 7:10,31.13,67.7,
25/03/2024 7:00,31.09,67.6,
25/03/2024 6:50,31.06,67.5,
25/03/2024 6:40,31.02,67.4,
25/03/2024 6:30,30.99,67.3,
25/03/2024 6:20,30.95,67.2,
25/03/2024 6:10,30.92,67.1,
25/03/2024 6:00,30.87,67.38,
25/03/2024 5:50,30.82,67.28,
25/03/2024 5:40,30.78,67.19,
25/03/2024 5:30,30.74,67.1,
25/03/2024 5:20,30.69,67,
25/03/2024 5:10,30.65,66.91,
25/03/2024 5:00,30.61,66.82,
25/03/2024 4:50,30.56,66.72,
25/03/2024 4:40,30.52,66.63,
25/03/2024 4:30,30.48,66.54,
25/03/2024 4:20,30.89,67.44,
25/03/2024 4:10,30.84,67.34,
25/03/2024 4:00,30.79,67.24,
25/03/2024 3:50,30.75,67.14,
25/03/2024 3:40,30.7,67.04,
25/03/2024 3:30,30.66,66.94,
25/03/2024 3:20,30.61,66.84,
25/03/2024 3:10,30.57,66.74,
25/03/2024 3:00,30.52,66.64,
25/03/2024 2:50,30.48,66.55,
25/03/2024 2:40,30.92,66.47,
25/03/2024 2:30,30.85,66.59,
25/03/2024 2:20,30.78,66.71,
25/03/2024 2:10,30.72,66.83,
25/03/2024 2:00,30.65,66.95,
25/03/2024 1:50,30.59,67.06,
25/03/2024 1:40,30.52,67.18,
25/03/2024 1:30,30.46,67.3,
25/03/2024 1:20,30.39,67.42,
25/03/2024 1:10,30.33,67.53,
25/03/2024 1:00,30.48,67.6,
25/03/2024 0:50,30.53,67.49,
25/03/2024 0:40,30.57,67.38,
25/03/2024 0:30,30.61,67.27,
25/03/2024 0:20,30.66,67.16,
25/03/2024 0:10,30.7,67.05,
25/03/2024 0:00,30.74,66.94,
24/03/2024 23:50,30.79,66.83,
24/03/2024 23:40,30.83,66.72,
24/03/2024 23:30,30.87,66.61,
24/03/2024 23:20,30.86,66.76,
24/03/2024 23:10,30.8,66.88,
24/03/2024 23:00,30.74,67,
24/03/2024 22:50,30.69,67.11,
24/03/2024 22:40,30.63,67.23,
24/03/2024 22:30,30.58,67.35,
24/03/2024 22:20,30.52,67.46,
24/03/2024 22:10,30.47,67.58,
24/03/2024 22:00,30.41,67.7,
24/03/2024 21:50,30.36,67.81,
24/03/2024 21:40,30.48,66.99,
24/03/2024 21:30,30.53,67.15,
24/03/2024 21:20,30.57,67.31,
24/03/2024 21:10,30.61,67.46,
24/03/2024 21:00,30.65,67.62,
24/03/2024 20:50,30.7,67.78,
24/03/2024 20:40,30.74,67.93,
24/03/2024 20:30,30.78,68.09,
24/03/2024 20:20,30.82,68.25,
24/03/2024 20:10,30.86,68.4,
24/03/2024 20:00,31.24,68.25,
24/03/2024 19:50,31.2,68.21,
24/03/2024 19:40,31.16,68.17,
24/03/2024 19:30,31.13,68.14,
24/03/2024 19:20,31.09,68.1,
24/03/2024 19:10,31.06,68.06,
24/03/2024 19:00,31.02,68.03,
24/03/2024 18:50,30.99,67.99,
24/03/2024 18:40,30.95,67.95,
24/03/2024 18:30,30.92,67.92,
24/03/2024 18:20,31.3,68.11,
24/03/2024 18:10,31.25,68.07,
24/03/2024 18:00,31.21,68.03,
24/03/2024 17:50,31.17,68,
24/03/2024 17:40,31.13,67.96,
24/03/2024 17:30,31.08,67.93,
24/03/2024 17:20,31.04,67.89,
24/03/2024 17:10,31,67.86,
24/03/2024 17:00,30.96,67.82,
24/03/2024 16:50,30.92,67.79,
24/03/2024 16:40,30.92,67.87,
24/03/2024 16:30,30.95,67.81,
24/03/2024 16:20,30.97,67.76,
24/03/2024 16:10,30.99,67.7,
24/03/2024 16:00,31.01,67.65,
24/03/2024 15:50,31.03,67.59,
24/03/2024 15:40,31.05,67.54,
24/03/2024 15:30,31.07,67.48,
24/03/2024 15:20,31.09,67.43,
24/03/2024 15:10,31.11,67.38,
24/03/2024 15:00,30.92,67.5,
24/03/2024 14:50,30.96,67.46,
24/03/2024 14:40,31,67.43,
24/03/2024 14:30,31.03,67.4,
24/03/2024 14:20,31.07,67.37,
24/03/2024 14:10,31.1,67.34,
24/03/2024 14:00,31.14,67.31,
24/03/2024 13:50,31.17,67.28,
24/03/2024 13:40,31.21,67.25,
24/03/2024 13:30,31.24,67.22,
24/03/2024 13:20,31.24,67.45,
24/03/2024 13:10,31.22,67.4,
24/03/2024 13:00,31.2,67.35,
24/03/2024 12:50,31.18,67.31,
24/03/2024 12:40,31.16,67.26,
24/03/2024 12:30,31.15,67.22,
24/03/2024 12:20,31.13,67.17,
24/03/2024 12:10,31.11,67.13,
24/03/2024 12:00,31.09,67.08,
24/03/2024 11:50,31.08,67.04,
24/03/2024 11:40,31.24,67.22,
24/03/2024 11:30,31.21,67.19,
24/03/2024 11:20,31.18,67.17,
24/03/2024 11:10,31.15,67.15,
24/03/2024 11:00,31.12,67.12,
24/03/2024 10:50,31.09,67.1,
24/03/2024 10:40,31.06,67.08,
24/03/2024 10:30,31.03,67.05,
24/03/2024 10:20,31,67.03,
24/03/2024 10:10,30.98,67.01,
24/03/2024 10:00,31.11,67.23,
24/03/2024 9:50,31.09,67.27,
24/03/2024 9:40,31.08,67.31,
24/03/2024 9:30,31.06,67.35,
24/03/2024 9:20,31.05,67.39,
24/03/2024 9:10,31.03,67.43,
24/03/2024 9:00,31.02,67.47,
24/03/2024 8:50,31,67.51,
24/03/2024 8:40,30.99,67.55,
24/03/2024 8:30,30.98,67.59,
24/03/2024 8:20,30.92,67.34,
24/03/2024 8:10,30.95,67.24,
24/03/2024 8:00,30.97,67.14,
24/03/2024 7:50,31,67.04,
24/03/2024 7:40,31.02,66.94,
24/03/2024 7:30,31.05,66.85,
24/03/2024 7:20,31.07,66.75,
24/03/2024 7:10,31.1,66.65,
24/03/2024 7:00,31.12,66.55,
24/03/2024 6:50,31.14,66.46,
24/03/2024 6:40,30.92,66.9,
24/03/2024 6:30,30.86,66.74,
24/03/2024 6:20,30.8,66.58,
24/03/2024 6:10,30.74,66.43,
24/03/2024 6:00,30.68,66.27,
24/03/2024 5:50,30.62,66.11,
24/03/2024 5:40,30.56,65.96,
24/03/2024 5:30,30.5,65.8,
24/03/2024 5:20,30.44,65.64,
24/03/2024 5:10,30.39,65.49,
24/03/2024 5:00,30.86,66.6,
24/03/2024 4:50,30.79,66.46,
24/03/2024 4:40,30.72,66.33,
24/03/2024 4:30,30.65,66.19,
24/03/2024 4:20,30.58,66.06,
24/03/2024 4:10,30.51,65.92,
24/03/2024 4:00,30.44,65.79,
24/03/2024 3:50,30.37,65.65,
24/03/2024 3:40,30.3,65.52,
24/03/2024 3:30,30.24,65.39,
24/03/2024 3:20,30.74,65.23,
24/03/2024 3:10,30.69,65.34,
24/03/2024 3:00,30.64,65.45,
24/03/2024 2:50,30.59,65.55,
24/03/2024 2:40,30.54,65.66,
24/03/2024 2:30,30.49,65.76,
24/03/2024 2:20,30.44,65.87,
24/03/2024 2:10,30.39,65.97,
24/03/2024 2:00,30.34,66.08,
24/03/2024 1:50,30.29,66.18,
24/03/2024 1:40,30.8,65.9,
24/03/2024 1:30,30.75,65.8,
24/03/2024 1:20,30.71,65.7,
24/03/2024 1:10,30.67,65.61,
24/03/2024 1:00,30.63,65.51,
24/03/2024 0:50,30.58,65.42,
24/03/2024 0:40,30.54,65.32,
24/03/2024 0:30,30.5,65.23,
24/03/2024 0:20,30.46,65.13,
24/03/2024 0:10,30.42,65.04,
24/03/2024 0:00,30.34,66.15,
23/03/2024 23:50,30.4,65.99,
23/03/2024 23:40,30.46,65.84,
23/03/2024 23:30,30.52,65.69,
23/03/2024 23:20,30.58,65.54,
23/03/2024 23:10,30.63,65.39,
23/03/2024 23:00,30.69,65.24,
23/03/2024 22:50,30.75,65.09,
23/03/2024 22:40,30.81,64.94,
23/03/2024 22:30,30.86,64.79,
23/03/2024 22:20,30.36,64.82,
23/03/2024 22:10,30.42,64.94,
23/03/2024 22:00,30.48,65.06,
23/03/2024 21:50,30.53,65.17,
23/03/2024 21:40,30.59,65.29,
23/03/2024 21:30,30.64,65.41,
23/03/2024 21:20,30.7,65.52,
23/03/2024 21:10,30.75,65.64,
23/03/2024 21:00,30.81,65.76,
23/03/2024 20:50,30.86,65.87,
23/03/2024 20:40,30.74,65.08,
23/03/2024 20:30,30.79,65.2,
23/03/2024 20:20,30.83,65.32,
23/03/2024 20:10,30.87,65.44,
23/03/2024 20:00,30.92,65.56,
23/03/2024 19:50,30.96,65.68,
23/03/2024 19:40,31,65.8,
23/03/2024 19:30,31.05,65.92,
23/03/2024 19:20,31.09,66.04,
23/03/2024 19:10,31.13,66.16,
23/03/2024 19:00,30.98,66.03,
23/03/2024 18:50,31.02,66.06,
23/03/2024 18:40,31.05,66.09,
23/03/2024 18:30,31.09,66.12,
23/03/2024 18:20,31.12,66.15,
23/03/2024 18:10,31.16,66.17,
23/03/2024 18:00,31.19,66.2,
23/03/2024 17:50,31.23,66.23,
23/03/2024 17:40,31.26,66.26,
23/03/2024 17:30,31.29,66.28,
23/03/2024 17:20,31.24,66.58,
23/03/2024 17:10,31.21,66.53,
23/03/2024 17:00,31.18,66.49,
23/03/2024 16:50,31.15,66.45,
23/03/2024 16:40,31.12,66.4,
23/03/2024 16:30,31.09,66.36,
23/03/2024 16:20,31.06,66.32,
23/03/2024 16:10,31.03,66.27,
23/03/2024 16:00,31,66.23,
23/03/2024 15:50,30.98,66.19,
23/03/2024 15:40,31.3,66.35,
23/03/2024 15:30,31.25,66.3,
23/03/2024 15:20,31.21,66.25,
23/03/2024 15:10,31.17,66.21,
23/03/2024 15:00,31.13,66.16,
23/03/2024 14:50,31.08,66.11,
23/03/2024 14:40,31.04,66.07,
23/03/2024 14:30,31,66.02,
23/03/2024 14:20,30.96,65.97,
23/03/2024 14:10,30.92,65.93,
23/03/2024 14:00,30.92,66.14,
23/03/2024 13:50,30.96,66.07,
23/03/2024 13:40,31,66.01,
23/03/2024 13:30,31.03,65.95,
23/03/2024 13:20,31.07,65.89,
23/03/2024 13:10,31.1,65.83,
23/03/2024 13:00,31.14,65.77,
23/03/2024 12:50,31.17,65.71,
23/03/2024 12:40,31.21,65.65,
23/03/2024 12:30,31.24,65.59,
23/03/2024 12:20,30.98,65.31,
23/03/2024 12:10,31.01,65.37,
23/03/2024 12:00,31.04,65.43,
23/03/2024 11:50,31.07,65.48,
23/03/2024 11:40,31.1,65.54,
23/03/2024 11:30,31.13,65.6,
23/03/2024 11:20,31.16,65.65,
23/03/2024 11:10,31.19,65.71,
23/03/2024 11:00,31.22,65.77,
23/03/2024 10:50,31.24,65.82,
23/03/2024 10:40,31.24,65.26,
23/03/2024 10:30,31.2,65.18,
23/03/2024 10:20,31.16,65.1,
23/03/2024 10:10,31.13,65.02,
23/03/2024 10:00,31.09,64.94,
23/03/2024 9:50,31.06,64.87,
23/03/2024 9:40,31.02,64.79,
23/03/2024 9:30,30.99,64.71,
23/03/2024 9:20,30.95,64.63,
23/03/2024 9:10,30.92,64.56,
23/03/2024 9:00,30.92,64.45,
23/03/2024 8:50,30.96,64.34,
23/03/2024 8:40,31,64.23,
23/03/2024 8:30,31.03,64.13,
23/03/2024 8:20,31.07,64.02,
23/03/2024 8:10,31.1,63.92,
23/03/2024 8:00,31.14,63.81,
23/03/2024 7:50,31.17,63.71,
23/03/2024 7:40,31.21,63.6,
23/03/2024 7:30,31.24,63.5,
23/03/2024 7:20,31.09,63.58,
23/03/2024 7:10,31.03,63.42,
23/03/2024 7:00,30.98,63.26,
23/03/2024 6:50,30.93,63.1,
23/03/2024 6:40,30.87,62.94,
23/03/2024 6:30,30.82,62.78,
23/03/2024 6:20,30.77,62.62,
23/03/2024 6:10,30.71,62.46,
23/03/2024 6:00,30.66,62.3,
23/03/2024 5:50,30.61,62.14,
23/03/2024 5:40,30.37,62.51,
23/03/2024 5:30,30.41,62.38,
23/03/2024 5:20,30.44,62.25,
23/03/2024 5:10,30.47,62.13,
23/03/2024 5:00,30.51,62,
23/03/2024 4:50,30.54,61.88,
23/03/2024 4:40,30.57,61.75,
23/03/2024 4:30,30.61,61.63,
23/03/2024 4:20,30.64,61.5,
23/03/2024 4:10,30.67,61.38,
23/03/2024 4:00,30.86,62.15,
23/03/2024 3:50,30.79,62.01,
23/03/2024 3:40,30.72,61.88,
23/03/2024 3:30,30.65,61.75,
23/03/2024 3:20,30.58,61.62,
23/03/2024 3:10,30.51,61.48,
23/03/2024 3:00,30.44,61.35,
23/03/2024 2:50,30.37,61.22,
23/03/2024 2:40,30.3,61.09,
23/03/2024 2:30,30.24,60.96,
23/03/2024 2:20,30.24,61.53,
23/03/2024 2:10,30.3,61.37,
23/03/2024 2:00,30.36,61.22,
23/03/2024 1:50,30.41,61.07,
23/03/2024 1:40,30.47,60.92,
23/03/2024 1:30,30.52,60.77,
23/03/2024 1:20,30.58,60.62,
23/03/2024 1:10,30.63,60.47,
23/03/2024 1:00,30.69,60.32,
23/03/2024 0:50,30.74,60.17,
23/03/2024 0:40,30.11,61.49,
23/03/2024 0:30,30.17,61.28,
23/03/2024 0:20,30.23,61.08,
23/03/2024 0:10,30.28,60.88,
23/03/2024 0:00,30.34,60.68,
22/03/2024 23:50,30.39,60.47,
22/03/2024 23:40,30.45,60.27,
22/03/2024 23:30,30.5,60.07,
22/03/2024 23:20,30.56,59.87,
22/03/2024 23:10,30.61,59.67,
22/03/2024 23:00,30.61,60.42,
22/03/2024 22:50,30.55,60.27,
22/03/2024 22:40,30.5,60.12,
22/03/2024 22:30,30.45,59.97,
22/03/2024 22:20,30.4,59.82,
22/03/2024 22:10,30.34,59.68,
22/03/2024 22:00,30.29,59.53,
22/03/2024 21:50,30.24,59.38,
22/03/2024 21:40,30.19,59.23,
22/03/2024 21:30,30.14,59.09,
22/03/2024 21:20,29.96,60.23,
22/03/2024 21:10,30.08,60.05,
22/03/2024 21:00,30.19,59.87,
22/03/2024 20:50,30.3,59.69,
22/03/2024 20:40,30.42,59.51,
22/03/2024 20:30,30.53,59.33,
22/03/2024 20:20,30.64,59.15,
22/03/2024 20:10,30.76,58.97,
22/03/2024 20:00,30.87,58.79,
22/03/2024 19:50,30.98,58.62,
22/03/2024 19:40,31.12,58.26,
22/03/2024 19:30,31.09,57.84,
22/03/2024 19:20,31.06,57.43,
22/03/2024 19:10,31.03,57.02,
22/03/2024 19:00,31,56.61,
22/03/2024 18:50,30.98,56.19,
22/03/2024 18:40,30.95,55.78,
22/03/2024 18:30,30.92,55.37,
22/03/2024 18:20,30.89,54.96,
22/03/2024 18:10,30.87,54.55,
22/03/2024 18:00,31.11,54.35,
22/03/2024 17:50,31.05,52.2,
22/03/2024 17:40,30.99,50.06,
22/03/2024 17:30,30.94,47.92,
22/03/2024 17:20,30.88,45.78,
22/03/2024 17:10,30.83,43.63,
22/03/2024 17:00,30.77,41.49,
22/03/2024 16:50,30.72,39.35,
22/03/2024 16:40,30.66,37.21,
22/03/2024 16:30,30.61,35.07,
22/03/2024 16:20,30.61,70.94,
22/03/2024 16:10,30.67,65.7,
22/03/2024 16:00,30.73,60.46,
22/03/2024 15:50,30.78,55.22,
22/03/2024 15:40,30.84,49.98,
22/03/2024 15:30,30.89,44.74,
22/03/2024 15:20,30.95,39.5,
22/03/2024 15:10,31,34.26,
22/03/2024 15:00,31.06,29.02,
22/03/2024 14:50,31.11,23.78,
22/03/2024 14:40,31.11,70.67,
22/03/2024 14:30,31.08,70.59,
22/03/2024 14:20,31.05,70.51,
22/03/2024 14:10,31.02,70.43,
22/03/2024 14:00,30.99,70.35,
22/03/2024 13:50,30.97,70.27,
22/03/2024 13:40,30.94,70.19,
22/03/2024 13:30,30.91,70.11,
22/03/2024 13:20,30.88,70.03,
22/03/2024 13:10,30.86,69.95,
22/03/2024 13:00,30.86,70.35,
22/03/2024 12:50,30.89,70.28,
22/03/2024 12:40,30.92,70.21,
22/03/2024 12:30,30.95,70.15,
22/03/2024 12:20,30.98,70.08,
22/03/2024 12:10,31,70.02,
22/03/2024 12:00,31.03,69.95,
22/03/2024 11:50,31.06,69.89,
22/03/2024 11:40,31.09,69.82,
22/03/2024 11:30,31.11,69.76,
22/03/2024 11:20,31.11,70.16,
22/03/2024 11:10,31.08,70.06,
22/03/2024 11:00,31.05,69.96,
22/03/2024 10:50,31.02,69.87,
22/03/2024 10:40,30.99,69.77,
22/03/2024 10:30,30.97,69.68,
22/03/2024 10:20,30.94,69.58,
22/03/2024 10:10,30.91,69.49,
22/03/2024 10:00,30.88,69.39,
22/03/2024 9:50,30.86,69.3,
22/03/2024 9:40,31.11,69.32,
22/03/2024 9:30,31.08,69.24,
22/03/2024 9:20,31.05,69.16,
22/03/2024 9:10,31.02,69.09,
22/03/2024 9:00,30.99,69.01,
22/03/2024 8:50,30.97,68.94,
22/03/2024 8:40,30.94,68.86,
22/03/2024 8:30,30.91,68.79,
22/03/2024 8:20,30.88,68.71,
22/03/2024 8:10,30.86,68.64,
22/03/2024 8:00,31.11,68.72,
22/03/2024 7:50,31.05,68.59,
22/03/2024 7:40,30.99,68.47,
22/03/2024 7:30,30.94,68.35,
22/03/2024 7:20,30.88,68.23,
22/03/2024 7:10,30.83,68.11,
22/03/2024 7:00,30.77,67.99,
22/03/2024 6:50,30.72,67.87,
22/03/2024 6:40,30.66,67.75,
22/03/2024 6:30,30.61,67.63,
22/03/2024 6:20,30.86,67.9,
22/03/2024 6:10,30.8,67.8,
22/03/2024 6:00,30.74,67.7,
22/03/2024 5:50,30.68,67.6,
22/03/2024 5:40,30.62,67.5,
22/03/2024 5:30,30.56,67.4,
22/03/2024 5:20,30.5,67.3,
22/03/2024 5:10,30.44,67.2,
22/03/2024 5:00,30.38,67.1,
22/03/2024 4:50,30.33,67.01,
22/03/2024 4:40,30.62,66.96,
22/03/2024 4:30,30.58,67.05,
22/03/2024 4:20,30.54,67.14,
22/03/2024 4:10,30.51,67.23,
22/03/2024 4:00,30.47,67.32,
22/03/2024 3:50,30.44,67.41,
22/03/2024 3:40,30.4,67.5,
22/03/2024 3:30,30.37,67.59,
22/03/2024 3:20,30.33,67.68,
22/03/2024 3:10,30.3,67.77,
22/03/2024 3:00,30.11,68.22,
22/03/2024 2:50,30.17,68.07,
22/03/2024 2:40,30.23,67.92,
22/03/2024 2:30,30.28,67.77,
22/03/2024 2:20,30.34,67.62,
22/03/2024 2:10,30.39,67.47,
22/03/2024 2:00,30.45,67.32,
22/03/2024 1:50,30.5,67.17,
22/03/2024 1:40,30.56,67.02,
22/03/2024 1:30,30.61,66.88,
22/03/2024 1:20,29.87,67.06,
22/03/2024 1:10,29.95,67.25,
22/03/2024 1:00,30.03,67.43,
22/03/2024 0:50,30.1,67.61,
22/03/2024 0:40,30.18,67.79,
22/03/2024 0:30,30.25,67.97,
22/03/2024 0:20,30.33,68.15,
22/03/2024 0:10,30.4,68.33,
22/03/2024 0:00,30.48,68.51,
21/03/2024 23:50,30.55,68.69,
21/03/2024 23:40,30.61,67.14,
21/03/2024 23:30,30.55,67.3,
21/03/2024 23:20,30.5,67.46,
21/03/2024 23:10,30.44,67.62,
21/03/2024 23:00,30.39,67.78,
21/03/2024 22:50,30.33,67.93,
21/03/2024 22:40,30.28,68.09,
21/03/2024 22:30,30.22,68.25,
21/03/2024 22:20,30.17,68.41,
21/03/2024 22:10,30.12,68.56,
21/03/2024 22:00,29.88,67.61,
21/03/2024 21:50,29.96,67.86,
21/03/2024 21:40,30.03,68.1,
21/03/2024 21:30,30.11,68.34,
21/03/2024 21:20,30.18,68.59,
21/03/2024 21:10,30.26,68.83,
21/03/2024 21:00,30.33,69.07,
21/03/2024 20:50,30.41,69.32,
21/03/2024 20:40,30.48,69.56,
21/03/2024 20:30,30.55,69.8,
21/03/2024 20:20,30.56,69.07,
21/03/2024 20:10,30.61,68.98,
21/03/2024 20:00,30.66,68.9,
21/03/2024 19:50,30.7,68.82,
21/03/2024 19:40,30.75,68.74,
21/03/2024 19:30,30.8,68.66,
21/03/2024 19:20,30.84,68.58,
21/03/2024 19:10,30.89,68.5,
21/03/2024 19:00,30.94,68.42,
21/03/2024 18:50,30.98,68.34,
21/03/2024 18:40,30.86,68.77,
21/03/2024 18:30,30.88,68.67,
21/03/2024 18:20,30.89,68.57,
21/03/2024 18:10,30.9,68.48,
21/03/2024 18:00,30.92,68.38,
21/03/2024 17:50,30.93,68.29,
21/03/2024 17:40,30.94,68.19,
21/03/2024 17:30,30.96,68.1,
21/03/2024 17:20,30.97,68,
21/03/2024 17:10,30.98,67.91,
21/03/2024 17:00,30.78,68.48,
21/03/2024 16:50,30.82,68.4,
21/03/2024 16:40,30.86,68.32,
21/03/2024 16:30,30.9,68.24,
21/03/2024 16:20,30.94,68.16,
21/03/2024 16:10,30.97,68.08,
21/03/2024 16:00,31.01,68,
21/03/2024 15:50,31.05,67.92,
21/03/2024 15:40,31.09,67.84,
21/03/2024 15:30,31.12,67.77,
21/03/2024 15:20,30.86,67.95,
21/03/2024 15:10,30.89,67.85,
21/03/2024 15:00,30.92,67.76,
21/03/2024 14:50,30.95,67.67,
21/03/2024 14:40,30.98,67.57,
21/03/2024 14:30,31,67.48,
21/03/2024 14:20,31.03,67.39,
21/03/2024 14:10,31.06,67.29,
21/03/2024 14:00,31.09,67.2,
21/03/2024 13:50,31.11,67.11,
21/03/2024 13:40,30.8,67.53,
21/03/2024 13:30,30.83,67.4,
21/03/2024 13:20,30.85,67.28,
21/03/2024 13:10,30.87,67.16,
21/03/2024 13:00,30.89,67.04,
21/03/2024 12:50,30.91,66.91,
21/03/2024 12:40,30.93,66.79,
21/03/2024 12:30,30.95,66.67,
21/03/2024 12:20,30.97,66.55,
21/03/2024 12:10,30.99,66.43,
21/03/2024 12:00,31.11,66.72,
21/03/2024 11:50,31.08,66.61,
21/03/2024 11:40,31.05,66.5,
21/03/2024 11:30,31.02,66.39,
21/03/2024 11:20,30.99,66.28,
21/03/2024 11:10,30.97,66.17,
21/03/2024 11:00,30.94,66.06,
21/03/2024 10:50,30.91,65.95,
21/03/2024 10:40,30.88,65.84,
21/03/2024 10:30,30.86,65.73,
21/03/2024 10:20,30.8,65.57,
21/03/2024 10:10,30.84,65.51,
21/03/2024 10:00,30.87,65.46,
21/03/2024 9:50,30.91,65.4,
21/03/2024 9:40,30.94,65.35,
21/03/2024 9:30,30.98,65.29,
21/03/2024 9:20,31.01,65.24,
21/03/2024 9:10,31.05,65.18,
21/03/2024 9:00,31.08,65.13,
21/03/2024 8:50,31.11,65.08,
21/03/2024 8:40,31.11,65.21,
21/03/2024 8:30,31.07,65.12,
21/03/2024 8:20,31.04,65.03,
21/03/2024 8:10,31,64.94,
21/03/2024 8:00,30.97,64.85,
21/03/2024 7:50,30.93,64.76,
21/03/2024 7:40,30.9,64.67,
21/03/2024 7:30,30.86,64.58,
21/03/2024 7:20,30.83,64.49,
21/03/2024 7:10,30.8,64.41,
21/03/2024 7:00,30.86,64.59,
21/03/2024 6:50,30.77,64.4,
21/03/2024 6:40,30.68,64.21,
21/03/2024 6:30,30.6,64.02,
21/03/2024 6:20,30.51,63.83,
21/03/2024 6:10,30.42,63.64,
21/03/2024 6:00,30.34,63.45,
21/03/2024 5:50,30.25,63.26,
21/03/2024 5:40,30.16,63.07,
21/03/2024 5:30,30.08,62.89,
21/03/2024 5:20,30.11,63.69,
21/03/2024 5:10,30.17,63.53,
21/03/2024 5:00,30.22,63.37,
21/03/2024 4:50,30.28,63.22,
21/03/2024 4:40,30.33,63.06,
21/03/2024 4:30,30.39,62.91,
21/03/2024 4:20,30.44,62.75,
21/03/2024 4:10,30.5,62.6,
21/03/2024 4:00,30.55,62.44,
21/03/2024 3:50,30.6,62.29,
21/03/2024 3:40,29.86,63.62,
21/03/2024 3:30,29.95,63.43,
21/03/2024 3:20,30.03,63.24,
21/03/2024 3:10,30.11,63.05,
21/03/2024 3:00,30.19,62.86,
21/03/2024 2:50,30.27,62.68,
21/03/2024 2:40,30.35,62.49,
21/03/2024 2:30,30.43,62.3,
21/03/2024 2:20,30.51,62.11,
21/03/2024 2:10,30.59,61.93,
21/03/2024 2:00,30.6,62.56,
21/03/2024 1:50,30.51,62.35,
21/03/2024 1:40,30.43,62.15,
21/03/2024 1:30,30.35,61.95,
21/03/2024 1:20,30.27,61.75,
21/03/2024 1:10,30.18,61.54,
21/03/2024 1:00,30.1,61.34,
21/03/2024 0:50,30.02,61.14,
21/03/2024 0:40,29.94,60.94,
21/03/2024 0:30,29.86,60.74,
21/03/2024 0:20,30.11,61.57,
21/03/2024 0:10,30.17,61.36,
21/03/2024 0:00,30.23,61.15,
20/03/2024 23:50,30.28,60.95,
20/03/2024 23:40,30.34,60.74,
20/03/2024 23:30,30.4,60.53,
20/03/2024 23:20,30.45,60.33,
20/03/2024 23:10,30.51,60.12,
20/03/2024 23:00,30.57,59.91,
20/03/2024 22:50,30.62,59.71,
20/03/2024 22:40,30.11,60.83,
20/03/2024 22:30,30.17,60.57,
20/03/2024 22:20,30.23,60.32,
20/03/2024 22:10,30.28,60.06,
20/03/2024 22:00,30.34,59.81,
20/03/2024 21:50,30.39,59.55,
20/03/2024 21:40,30.45,59.3,
20/03/2024 21:30,30.5,59.04,
20/03/2024 21:20,30.56,58.79,
